ID,OID,Sign_Name,List,Number,Source
c-o0002520-ABZL334,o0002520,|UD×(U.U.U)|,ABZL,334,osl
c-o0002520-HZL084,o0002520,|UD×(U.U.U)|,HZL,084,osl
c-o0002520-KWU408,o0002520,|UD×(U.U.U)|,KWU,408,osl
c-o0002520-LAK380-c,o0002520,|UD×(U.U.U)|,LAK,380^c,osl
c-o0002520-MZL020,o0002520,|UD×(U.U.U)|,MZL,020,osl
c-o0002520-PTACE186,o0002520,|UD×(U.U.U)|,PTACE,186,osl
c-o0002520-SLLHA052,o0002520,|UD×(U.U.U)|,SLLHA,052,osl
c-o0223330-LAK380-a,o0223330,|UD×DIŠ|,LAK,380^a,osl
c-o0223330-RSP328,o0223330,|UD×DIŠ|,RSP,328,osl
c-o0270212-LAK380-b,o0270212,|UD×DIŠ@c|,LAK,380^b,osl
c-o0038409-LAK157,o0038409,UD@g,LAK,157,osl
c-o0038409-KWU257,o0038409,UD@g,KWU,257,osl
c-o0038409-MZL542,o0038409,UD@g,MZL,542,osl
c-o0000462-ASY189-2,o0000462,MURUB₄,ASY,189,osl
c-o0000462-ABZL207b,o0000462,MURUB₄,ABZL,207b,osl
c-o0000462-HZL110,o0000462,MURUB₄,HZL,110,osl
c-o0000462-MZL545,o0000462,MURUB₄,MZL,545,osl
c-o0000462-SLLHA337,o0000462,MURUB₄,SLLHA,337,osl
c-o0000462-SLLHA337xn1,o0000462,MURUB₄,SLLHA,337xn1,osl
c-o0000462-SYA164,o0000462,MURUB₄,SYA,164,osl
c-o0038409-LAK157-2,o0038409,UD@g,LAK,157,osl
c-o0038409-KWU257-2,o0038409,UD@g,KWU,257,osl
c-o0038409-MZL542-2,o0038409,UD@g,MZL,542,osl
c-o0002516-LAK381,o0002516,|UD@s×BAD|,LAK,381,osl
c-o0002516-GCSL175,o0002516,|UD@s×BAD|,GCSL,175,osl
c-o0002516-MZL021,o0002516,|UD@s×BAD|,MZL,021,osl
c-o0002516-SLLHA052xv,o0002516,|UD@s×BAD|,SLLHA,052xv,osl
c-o0000570-ABZL442,o0000570,UDUG,ABZL,442,osl
c-o0000570-MZL833,o0000570,UDUG,MZL,833,osl
c-o0000571-ASY100,o0000571,UM,ASY,100,osl
c-o0000571-ABZL113,o0000571,UM,ABZL,113,osl
c-o0000571-ELLES071,o0000571,UM,ELLES,071,osl
c-o0000571-GCSL062,o0000571,UM,GCSL,062,osl
c-o0000571-HZL098,o0000571,UM,HZL,098,osl
c-o0000571-KWU189,o0000571,UM,KWU,189,osl
c-o0000571-LAK127,o0000571,UM,LAK,127,osl
c-o0000571-MZL238,o0000571,UM,MZL,238,osl
c-o0000571-PTACE076,o0000571,UM,PTACE,076,osl
c-o0000571-RSP274,o0000571,UM,RSP,274,osl
c-o0000571-SLLHA134,o0000571,UM,SLLHA,134,osl
c-o0000571-SYA087,o0000571,UM,SYA,087,osl
c-o0002524-ABZL114,o0002524,|UM.ME|,ABZL,114,osl
c-o0028066-MZL488,o0028066,|UM×ME|,MZL,488,osl
c-o0028066-SLLHA315,o0028066,|UM×ME|,SLLHA,315,osl
c-o0002531-MZL241,o0002531,|UM×(ME.DA)|,MZL,241,osl
c-o0002531-SLLHA137,o0002531,|UM×(ME.DA)|,SLLHA,137,osl
c-o0031584-MZL244,o0031584,|DUB×ŠA₃|,MZL,244,osl
c-o0002534-MZL239,o0002534,|UM×U|,MZL,239,osl
c-o0002534-SLLHA135a,o0002534,|UM×U|,SLLHA,135a,osl
c-o0000572-LAK289,o0000572,UMBIN,LAK,289,osl
c-o0000572-ABZL301,o0000572,UMBIN,ABZL,301,osl
c-o0000572-ELLES169,o0000572,UMBIN,ELLES,169,osl
c-o0000572-GCSL130,o0000572,UMBIN,GCSL,130,osl
c-o0000572-HZL166,o0000572,UMBIN,HZL,166,osl
c-o0000572-KWU403,o0000572,UMBIN,KWU,403,osl
c-o0000572-MZL160,o0000572,UMBIN,MZL,160,osl
c-o0000572-RSP062,o0000572,UMBIN,RSP,062,osl
c-o0000572-SLLHA092b,o0000572,UMBIN,SLLHA,092b,osl
c-o0000573-LAK155-2,o0000573,UMUM,LAK,155,osl
c-o0000573-ABZL215-a,o0000573,UMUM,ABZL,215^a,osl
c-o0000573-BAU093-2,o0000573,UMUM,BAU,093,osl
c-o0000573-BAU094-2,o0000573,UMUM,BAU,094,osl
c-o0000573-ELLES085-2,o0000573,UMUM,ELLES,085,osl
c-o0000573-HZL102,o0000573,UMUM,HZL,102,osl
c-o0000573-KWU308,o0000573,UMUM,KWU,308,osl
c-o0000573-MZL547,o0000573,UMUM,MZL,547,osl
c-o0000573-RSP361-2,o0000573,UMUM,RSP,361,osl
c-o0000573-SLLHA338,o0000573,UMUM,SLLHA,338,osl
c-o0002529-LAK156-a,o0002529,DE₂,LAK,156^a,osl
c-o0002529-ASY190,o0002529,DE₂,ASY,190,osl
c-o0002529-RSP361bis,o0002529,DE₂,RSP,361bis,osl
c-o0002528-ELLES086,o0002528,|UMUM×HA|,ELLES,086,osl
c-o0002530-LAK156,o0002530,|UMUM×PA|,LAK,156,osl
c-o0002530-ELLES087,o0002530,|UMUM×PA|,ELLES,087,osl
c-o0002530-SLLHA338n2,o0002530,|UMUM×PA|,SLLHA,338n2,osl
c-o0000576-LAK664,o0000576,UR,LAK,664,osl
c-o0000576-ABZL400,o0000576,UR,ABZL,400,osl
c-o0000576-ASY310,o0000576,UR,ASY,310,osl
c-o0000576-BAU284,o0000576,UR,BAU,284,osl
c-o0000576-ELLES323,o0000576,UR,ELLES,323,osl
c-o0000576-GCSL311,o0000576,UR,GCSL,311,osl
c-o0000576-HZL051,o0000576,UR,HZL,051,osl
c-o0000576-KWU852,o0000576,UR,KWU,852,osl
c-o0000576-MZL828,o0000576,UR,MZL,828,osl
c-o0000576-PTACE272,o0000576,UR,PTACE,272,osl
c-o0000576-RSP238,o0000576,UR,RSP,238,osl
c-o0000576-SLLHA575,o0000576,UR,SLLHA,575,osl
c-o0000576-SYA273,o0000576,UR,SYA,273,osl
c-o0002538-ASY310a,o0002538,|UR.MAH|,ASY,310a,osl
c-o0002536-ABZL252,o0002536,|UR%UR|,ABZL,252,osl
c-o0002536-HZL051,o0002536,|UR%UR|,HZL,051,osl
c-o0002536-SLLHA575a,o0002536,|UR%UR|,SLLHA,575a,osl
c-o0000578-ABZL220,o0000578,UR@s,ABZL,220,osl
c-o0000578-KWU855,o0000578,UR@s,KWU,855,osl
c-o0000578-MZL829,o0000578,UR@s,MZL,829,osl
c-o0000578-SLLHA575b,o0000578,UR@s,SLLHA,575b,osl
c-o0000585-LAK479,o0000585,UR₂,LAK,479,osl
c-o0000585-ASY131,o0000585,UR₂,ASY,131,osl
c-o0000585-ABZL072,o0000585,UR₂,ABZL,072,osl
c-o0000585-BAU382,o0000585,UR₂,BAU,382,osl
c-o0000585-ELLES250,o0000585,UR₂,ELLES,250,osl
c-o0000585-GCSL226,o0000585,UR₂,GCSL,226,osl
c-o0000585-HZL124,o0000585,UR₂,HZL,124,osl
c-o0000585-KWU736,o0000585,UR₂,KWU,736,osl
c-o0000585-MZL341,o0000585,UR₂,MZL,341,osl
c-o0000585-PTACE277,o0000585,UR₂,PTACE,277,osl
c-o0000585-RSP376,o0000585,UR₂,RSP,376,osl
c-o0000585-SLLHA203,o0000585,UR₂,SLLHA,203,osl
c-o0000585-SYA114,o0000585,UR₂,SYA,114,osl
c-o0027197-ZATU589,o0027197,|UR₂×AŠ|,ZATU,589,osl
c-o0002583-MZL346,o0002583,|UR₂×(A.HA)|,MZL,346,osl
c-o0002583-SLLHA204c,o0002583,|UR₂×(A.HA)|,SLLHA,204c,osl
c-o0002588-MZL343,o0002588,|UR₂×AL|,MZL,343,osl
c-o0002588-SLLHA204n,o0002588,|UR₂×AL|,SLLHA,204n,osl
c-o0002591-KWU169,o0002591,|UR₂×HA|,KWU,169,osl
c-o0002591-MZL347,o0002591,|UR₂×HA|,MZL,347,osl
c-o0002591-SLLHA204d,o0002591,|UR₂×HA|,SLLHA,204d,osl
c-o0002595-ABZL073,o0002595,|UR₂×NUN|,ABZL,073,osl
c-o0002595-MZL342,o0002595,|UR₂×NUN|,MZL,342,osl
c-o0002595-SLLHA204v,o0002595,|UR₂×NUN|,SLLHA,204v,osl
c-o0002597-LAK482,o0002597,|UR₂×U₂|,LAK,482,osl
c-o0002597-ABZL074,o0002597,|UR₂×U₂|,ABZL,074,osl
c-o0002597-KWU170,o0002597,|UR₂×U₂|,KWU,170,osl
c-o0002597-MZL344,o0002597,|UR₂×U₂|,MZL,344,osl
c-o0002597-SLLHA204a,o0002597,|UR₂×U₂|,SLLHA,204a,osl
c-o0002586-MZL345,o0002586,|UR₂×(U₂.AŠ)|,MZL,345,osl
c-o0002586-SLLHA204b,o0002586,|UR₂×(U₂.AŠ)|,SLLHA,204b,osl
c-o0002596-LAK480,o0002596,|UR₂×UD|,LAK,480,osl
c-o0000586-KWU737,o0000586,UR₂@g,KWU,737,osl
c-o0000588-LAK472,o0000588,UR₄,LAK,472,osl
c-o0000588-ASY321,o0000588,UR₄,ASY,321,osl
c-o0000588-ABZL448,o0000588,UR₄,ABZL,448,osl
c-o0000588-BAU285,o0000588,UR₄,BAU,285,osl
c-o0000588-ELLES247,o0000588,UR₄,ELLES,247,osl
c-o0000588-ELLES324,o0000588,UR₄,ELLES,324,osl
c-o0000588-KWU922,o0000588,UR₄,KWU,922,osl
c-o0000588-MZL835,o0000588,UR₄,MZL,835,osl
c-o0000588-PTACE271,o0000588,UR₄,PTACE,271,osl
c-o0000588-RSP393,o0000588,UR₄,RSP,393,osl
c-o0000588-SLLHA594,o0000588,UR₄,SLLHA,594,osl
c-o0000579-LAK176,o0000579,URI,LAK,176,osl
c-o0000579-ABZL224,o0000579,URI,ABZL,224,osl
c-o0000579-BAU414,o0000579,URI,BAU,414,osl
c-o0000579-ELLES103,o0000579,URI,ELLES,103,osl
c-o0000579-GCSL090,o0000579,URI,GCSL,090,osl
c-o0000579-HZL246,o0000579,URI,HZL,246,osl
c-o0000579-KWU303,o0000579,URI,KWU,303,osl
c-o0000579-MZL574,o0000579,URI,MZL,574,osl
c-o0000579-PTACE114,o0000579,URI,PTACE,114,osl
c-o0000579-RSP380,o0000579,URI,RSP,380,osl
c-o0000579-SLLHA359n1,o0000579,URI,SLLHA,359n1,osl
c-o0025783-LAK647,o0025783,LAK647,LAK,647,osl
c-o0000580-LAK125,o0000580,URI@n,LAK,125,osl
c-o0000581-LAK031,o0000581,URI₃,LAK,031,osl
c-o0000581-ABZL021a,o0000581,URI₃,ABZL,021a,osl
c-o0000581-BAU010,o0000581,URI₃,BAU,010,osl
c-o0000581-GCSL007a,o0000581,URI₃,GCSL,007a,osl
c-o0000581-KWU029,o0000581,URI₃,KWU,029,osl
c-o0000581-RSP090,o0000581,URI₃,RSP,090,osl
c-o0000582-LAK591,o0000582,URU,LAK,591,osl
c-o0000582-ASY022,o0000582,URU,ASY,022,osl
c-o0000582-ABZL181,o0000582,URU,ABZL,181,osl
c-o0000582-BAU336,o0000582,URU,BAU,336,osl
c-o0000582-ELLES295,o0000582,URU,ELLES,295,osl
c-o0000582-GCSL256,o0000582,URU,GCSL,256,osl
c-o0000582-HZL229,o0000582,URU,HZL,229,osl
c-o0000582-KWU768,o0000582,URU,KWU,768,osl
c-o0000582-MZL071,o0000582,URU,MZL,071,osl
c-o0000582-PTACE257,o0000582,URU,PTACE,257,osl
c-o0000582-RSP300,o0000582,URU,RSP,300,osl
c-o0000582-SLLHA038,o0000582,URU,SLLHA,038,osl
c-o0000582-SYA017,o0000582,URU,SYA,017,osl
c-o0002539-ASY022a,o0002539,|URU.ME.U.U.U|,ASY,022a,osl
c-o0002553-LAK597,o0002553,|URU×A|,LAK,597,osl
c-o0002553-ABZL190,o0002553,|URU×A|,ABZL,190,osl
c-o0002553-BAU337,o0002553,|URU×A|,BAU,337,osl
c-o0002553-GCSL258,o0002553,|URU×A|,GCSL,258,osl
c-o0002553-MZL081,o0002553,|URU×A|,MZL,081,osl
c-o0002553-RSP303,o0002553,|URU×A|,RSP,303,osl
c-o0002553-SLLHA046xxx,o0002553,|URU×A|,SLLHA,046xxx,osl
c-o0002554-LAK594,o0002554,|URU×AŠGAB|,LAK,594,osl
c-o0002555-LAK649,o0002555,|URU×BAR|,LAK,649,osl
c-o0002555-ABZL186,o0002555,|URU×BAR|,ABZL,186,osl
c-o0002555-BAU309,o0002555,|URU×BAR|,BAU,309,osl
c-o0002555-ELLES315,o0002555,|URU×BAR|,ELLES,315,osl
c-o0002555-GCSL276,o0002555,|URU×BAR|,GCSL,276,osl
c-o0002555-HZL134,o0002555,|URU×BAR|,HZL,134,osl
c-o0002555-KWU227,o0002555,|URU×BAR|,KWU,227,osl
c-o0002555-MZL073,o0002555,|URU×BAR|,MZL,073,osl
c-o0002555-PTACE085,o0002555,|URU×BAR|,PTACE,085,osl
c-o0002555-SLLHA040,o0002555,|URU×BAR|,SLLHA,040,osl
c-o0021452-BAU358,o0021452,|URU×BAR×DUG|,BAU,358,osl
c-o0002556-LAK592,o0002556,|URU×DARA₃|,LAK,592,osl
c-o0002557-LAK593,o0002557,|URU×DUN|,LAK,593,osl
c-o0002563-ABZL183,o0002563,|URU×GA|,ABZL,183,osl
c-o0002563-MZL076,o0002563,|URU×GA|,MZL,076,osl
c-o0002563-SLLHA042,o0002563,|URU×GA|,SLLHA,042,osl
c-o0001878-LAK714-2,o0001878,|LAK648×GA|,LAK,714,osl
c-o0002561-LAK601,o0002561,|URU×GAN₂@t|,LAK,601,osl
c-o0002561-ASY023a,o0002561,|URU×GAN₂@t|,ASY,023a,osl
c-o0002561-ABZL187,o0002561,|URU×GAN₂@t|,ABZL,187,osl
c-o0002561-KWU770,o0002561,|URU×GAN₂@t|,KWU,770,osl
c-o0002561-MZL074,o0002561,|URU×GAN₂@t|,MZL,074,osl
c-o0002561-RSP301,o0002561,|URU×GAN₂@t|,RSP,301,osl
c-o0002561-SLLHA043v,o0002561,|URU×GAN₂@t|,SLLHA,043v,osl
c-o0002562-LAK603,o0002562,|URU×GAR|,LAK,603,osl
c-o0002562-ABZL191,o0002562,|URU×GAR|,ABZL,191,osl
c-o0002562-MZL083,o0002562,|URU×GAR|,MZL,083,osl
c-o0002562-SLLHA049,o0002562,|URU×GAR|,SLLHA,049,osl
c-o0002564-LAK602,o0002564,|URU×GU|,LAK,602,osl
c-o0002564-ASY023b,o0002564,|URU×GU|,ASY,023b,osl
c-o0002564-ABZL185,o0002564,|URU×GU|,ABZL,185,osl
c-o0002564-ELLES296,o0002564,|URU×GU|,ELLES,296,osl
c-o0002564-GCSL257,o0002564,|URU×GU|,GCSL,257,osl
c-o0002564-KWU771,o0002564,|URU×GU|,KWU,771,osl
c-o0002564-MZL084,o0002564,|URU×GU|,MZL,084,osl
c-o0002564-RSP302,o0002564,|URU×GU|,RSP,302,osl
c-o0002564-SLLHA046,o0002564,|URU×GU|,SLLHA,046,osl
c-o0002565-MZL082,o0002565,|URU×HA|,MZL,082,osl
c-o0002565-SLLHA047,o0002565,|URU×HA|,SLLHA,047,osl
c-o0002566-ABZL184,o0002566,|URU×IGI|,ABZL,184,osl
c-o0002566-GCSL274,o0002566,|URU×IGI|,GCSL,274,osl
c-o0002566-KWU228,o0002566,|URU×IGI|,KWU,228,osl
c-o0002566-MZL079,o0002566,|URU×IGI|,MZL,079,osl
c-o0002566-RSP281,o0002566,|URU×IGI|,RSP,281,osl
c-o0002566-SLLHA044,o0002566,|URU×IGI|,SLLHA,044,osl
c-o0031751-ELLES317-a,o0031751,|URU×MIN+AŠ|,ELLES,317^a,osl
c-o0028113-LAK650,o0028113,|URU×MIN×IGI|,LAK,650,osl
c-o0028113-ELLES317,o0028113,|URU×MIN×IGI|,ELLES,317,osl
c-o0028113-PTACE082,o0028113,|URU×MIN×IGI|,PTACE,082,osl
c-o0002568-LAK596,o0002568,|URU×IŠ|,LAK,596,osl
c-o0002570-LAK600,o0002570,|URU×LAK668|,LAK,600,osl
c-o0002572-ASY024,o0002572,|URU×MIN|,ASY,024,osl
c-o0002572-ABZL189,o0002572,|URU×MIN|,ABZL,189,osl
c-o0002572-ELLES314,o0002572,|URU×MIN|,ELLES,314,osl
c-o0002572-KWU226,o0002572,|URU×MIN|,KWU,226,osl
c-o0002572-MZL080,o0002572,|URU×MIN|,MZL,080,osl
c-o0002572-PTACE081,o0002572,|URU×MIN|,PTACE,081,osl
c-o0002572-SLLHA049x,o0002572,|URU×MIN|,SLLHA,049x,osl
c-o0002572-SYA019,o0002572,|URU×MIN|,SYA,019,osl
c-o0000408-LAK648,o0000408,LAK648,LAK,648,osl
c-o0000408-RSP269,o0000408,LAK648,RSP,269,osl
c-o0000582-LAK591-2,o0000582,URU,LAK,591,osl
c-o0000582-ASY022-2,o0000582,URU,ASY,022,osl
c-o0000582-BAU336-2,o0000582,URU,BAU,336,osl
c-o0000582-ELLES295-2,o0000582,URU,ELLES,295,osl
c-o0000582-GCSL256-2,o0000582,URU,GCSL,256,osl
c-o0000582-PTACE257-2,o0000582,URU,PTACE,257,osl
c-o0000582-RSP300-2,o0000582,URU,RSP,300,osl
c-o0002573-KWU769,o0002573,|URU×PA|,KWU,769,osl
c-o0002574-LAK595,o0002574,|URU×SIG₄|,LAK,595,osl
c-o0002576-ABZL188,o0002576,|URU×TU|,ABZL,188,osl
c-o0002576-MZL072,o0002576,|URU×TU|,MZL,072,osl
c-o0002576-SLLHA039,o0002576,|URU×TU|,SLLHA,039,osl
c-o0002552-MZL078,o0002552,|URU×(U.GUD)|,MZL,078,osl
c-o0002552-SLLHA045,o0002552,|URU×(U.GUD)|,SLLHA,045,osl
c-o0027647-LAK599,o0027647,|URU×U₂@t|,LAK,599,osl
c-o0002577-LAK598,o0002577,|URU×UD|,LAK,598,osl
c-o0002577-ASY023,o0002577,|URU×UD|,ASY,023,osl
c-o0002577-MZL077,o0002577,|URU×UD|,MZL,077,osl
c-o0002577-SLLHA043,o0002577,|URU×UD|,SLLHA,043,osl
c-o0002577-SYA018,o0002577,|URU×UD|,SYA,018,osl
c-o0002578-ABZL182,o0002578,|URU×URUDA|,ABZL,182,osl
c-o0002578-GCSL275,o0002578,|URU×URUDA|,GCSL,275,osl
c-o0002578-KWU229,o0002578,|URU×URUDA|,KWU,229,osl
c-o0002578-MZL075,o0002578,|URU×URUDA|,MZL,075,osl
c-o0002578-RSP282,o0002578,|URU×URUDA|,RSP,282,osl
c-o0002578-SLLHA041,o0002578,|URU×URUDA|,SLLHA,041,osl
c-o0001884-LAK653,o0001884,|LAK648×URUDA|,LAK,653,osl
c-o0001884-LAK716,o0001884,|LAK648×URUDA|,LAK,716,osl
c-o0001884-ELLES318,o0001884,|LAK648×URUDA|,ELLES,318,osl
c-o0001884-PTACE083,o0001884,|LAK648×URUDA|,PTACE,083,osl
c-o0000584-LAK604,o0000584,URUDA,LAK,604,osl
c-o0000584-ASY098,o0000584,URUDA,ASY,098,osl
c-o0000584-ABZL111,o0000584,URUDA,ABZL,111,osl
c-o0000584-BAU338,o0000584,URUDA,BAU,338,osl
c-o0000584-ELLES297,o0000584,URUDA,ELLES,297,osl
c-o0000584-GCSL259,o0000584,URUDA,GCSL,259,osl
c-o0000584-HZL109,o0000584,URUDA,HZL,109,osl
c-o0000584-KWU831,o0000584,URUDA,KWU,831,osl
c-o0000584-MZL230,o0000584,URUDA,MZL,230,osl
c-o0000584-PTACE258,o0000584,URUDA,PTACE,258,osl
c-o0000584-RSP239,o0000584,URUDA,RSP,239,osl
c-o0000584-SLLHA132,o0000584,URUDA,SLLHA,132,osl
c-o0002545-SLLHA132n1,o0002545,|URUDA×U|,SLLHA,132n1,osl
c-o0000590-MZL538,o0000590,USSU₃,MZL,538,osl
c-o0000590-SLLHA331c,o0000590,USSU₃,SLLHA,331c,osl
c-o0000595-LAK058,o0000595,UŠ,LAK,058,osl
c-o0000595-ASY025,o0000595,UŠ,ASY,025,osl
c-o0000595-ASY138,o0000595,UŠ,ASY,138,osl
c-o0000595-ABZL068,o0000595,UŠ,ABZL,068,osl
c-o0000595-ELLES034,o0000595,UŠ,ELLES,034,osl
c-o0000595-GCSL024,o0000595,UŠ,GCSL,024,osl
c-o0000595-HZL132,o0000595,UŠ,HZL,132,osl
c-o0000595-KWU711,o0000595,UŠ,KWU,711,osl
c-o0000595-MZL381,o0000595,UŠ,MZL,381,osl
c-o0000595-PTACE051,o0000595,UŠ,PTACE,051,osl
c-o0000595-RSP415,o0000595,UŠ,RSP,415,osl
c-o0000595-SLLHA211,o0000595,UŠ,SLLHA,211,osl
c-o0000595-SYA120,o0000595,UŠ,SYA,120,osl
c-o0002610-RSP417,o0002610,|UŠ.KU|,RSP,417,osl
c-o0002614-ABZL071,o0002614,|UŠ×A|,ABZL,071,osl
c-o0002614-MZL384,o0002614,|UŠ×A|,MZL,384,osl
c-o0002614-SLLHA211b,o0002614,|UŠ×A|,SLLHA,211b,osl
c-o0002616-MZL383,o0002616,|UŠ×KU|,MZL,383,osl
c-o0002616-SLLHA211n2,o0002616,|UŠ×KU|,SLLHA,211n2,osl
c-o0002617-LAK060,o0002617,|UŠ×TAK₄|,LAK,060,osl
c-o0002617-ABZL069,o0002617,|UŠ×TAK₄|,ABZL,069,osl
c-o0002617-ELLES037,o0002617,|UŠ×TAK₄|,ELLES,037,osl
c-o0002617-KWU712,o0002617,|UŠ×TAK₄|,KWU,712,osl
c-o0002617-MZL382,o0002617,|UŠ×TAK₄|,MZL,382,osl
c-o0002617-PTACE052,o0002617,|UŠ×TAK₄|,PTACE,052,osl
c-o0002617-RSP418,o0002617,|UŠ×TAK₄|,RSP,418,osl
c-o0002617-SLLHA211n,o0002617,|UŠ×TAK₄|,SLLHA,211n,osl
c-o0000598-BAU040,o0000598,UŠ₂,BAU,040,osl
c-o0000597-LAK672-a-2,o0000597,UŠX,LAK,672^a,osl
c-o0000597-ELLES328,o0000597,UŠX,ELLES,328,osl
c-o0000597-ELLES330,o0000597,UŠX,ELLES,330,osl
c-o0000597-KWU089,o0000597,UŠX,KWU,089,osl
c-o0000591-SLLHA060a,o0000591,UTUKI,SLLHA,060a,osl
c-o0000594-LAK778,o0000594,UZ₃,LAK,778,osl
c-o0000594-ASY088a,o0000594,UZ₃,ASY,088a,osl
c-o0000594-ABZL054,o0000594,UZ₃,ABZL,054,osl
c-o0000594-BAU275,o0000594,UZ₃,BAU,275,osl
c-o0000594-BAU276,o0000594,UZ₃,BAU,276,osl
c-o0000594-ELLES056,o0000594,UZ₃,ELLES,056,osl
c-o0000594-GCSL044,o0000594,UZ₃,GCSL,044,osl
c-o0000594-HZL023,o0000594,UZ₃,HZL,023,osl
c-o0000594-KWU070,o0000594,UZ₃,KWU,070,osl
c-o0000594-MZL203,o0000594,UZ₃,MZL,203,osl
c-o0000594-PTACE059,o0000594,UZ₃,PTACE,059,osl
c-o0000594-RSP400,o0000594,UZ₃,RSP,400,osl
c-o0000594-SLLHA122b,o0000594,UZ₃,SLLHA,122b,osl
c-o0002602-MZL204,o0002602,|UZ₃×KASKAL|,MZL,204,osl
c-o0002602-SLLHA122c,o0002602,|UZ₃×KASKAL|,SLLHA,122c,osl
c-o0000592-LAK120,o0000592,UZU,LAK,120,osl
c-o0000592-LAK222,o0000592,UZU,LAK,222,osl
c-o0000592-LAK350,o0000592,UZU,LAK,350,osl
c-o0000592-ASY121,o0000592,UZU,ASY,121,osl
c-o0000592-ABZL134,o0000592,UZU,ABZL,134,osl
c-o0000592-BAU213,o0000592,UZU,BAU,213,osl
c-o0000592-ELLES193,o0000592,UZU,ELLES,193,osl
c-o0000592-HZL203,o0000592,UZU,HZL,203,osl
c-o0000592-KWU692,o0000592,UZU,KWU,692,osl
c-o0000592-MZL311,o0000592,UZU,MZL,311,osl
c-o0000592-PTACE178,o0000592,UZU,PTACE,178,osl
c-o0000592-SLLHA171,o0000592,UZU,SLLHA,171,osl
c-o0000592-SYA105,o0000592,UZU,SYA,105,osl
c-o0000603-LAK797,o0000603,ZA,LAK,797,osl
c-o0000603-ASY316,o0000603,ZA,ASY,316,osl
c-o0000603-ABZL474,o0000603,ZA,ABZL,474,osl
c-o0000603-BAU082a,o0000603,ZA,BAU,082a,osl
c-o0000603-BAU082b,o0000603,ZA,BAU,082b,osl
c-o0000603-ELLES395,o0000603,ZA,ELLES,395,osl
c-o0000603-GCSL325,o0000603,ZA,GCSL,325,osl
c-o0000603-MZL853,o0000603,ZA,MZL,853,osl
c-o0000603-PTACE330,o0000603,ZA,PTACE,330,osl
c-o0000603-RSP077,o0000603,ZA,RSP,077,osl
c-o0000603-SLLHA586,o0000603,ZA,SLLHA,586,osl
c-o0000603-SYA278,o0000603,ZA,SYA,278,osl
c-o0000619-MZL855,o0000619,|(4×ZA)×KUR|,MZL,855,osl
c-o0018588-RSP099-a,o0018588,|MUŠ₃×ZA|,RSP,099^a,osl
c-o0002643-LAK799,o0002643,|ZA.GUL|,LAK,799,osl
c-o0002643-ASY318,o0002643,|ZA.GUL|,ASY,318,osl
c-o0002643-GCSL326,o0002643,|ZA.GUL|,GCSL,326,osl
c-o0002643-MZL858,o0002643,|ZA.GUL|,MZL,858,osl
c-o0002643-PTACE261,o0002643,|ZA.GUL|,PTACE,261,osl
c-o0002643-RSP078,o0002643,|ZA.GUL|,RSP,078,osl
c-o0002643-SLLHA591,o0002643,|ZA.GUL|,SLLHA,591,osl
c-o0002643-SYA280,o0002643,|ZA.GUL|,SYA,280,osl
c-o0000604-ABZL245,o0000604,ZA@t,ABZL,245,osl
c-o0000604-MZL854,o0000604,ZA@t,MZL,854,osl
c-o0000604-SLLHA379_2,o0000604,ZA@t,SLLHA,379_2,osl
c-o0000607-LAK798,o0000607,ZA₇,LAK,798,osl
c-o0000605-LAK283,o0000605,ZAG,LAK,283,osl
c-o0000605-ASY185,o0000605,ZAG,ASY,185,osl
c-o0000605-ABZL206,o0000605,ZAG,ABZL,206,osl
c-o0000605-BAU158,o0000605,ZAG,BAU,158,osl
c-o0000605-ELLES165,o0000605,ZAG,ELLES,165,osl
c-o0000605-GCSL085,o0000605,ZAG,GCSL,085,osl
c-o0000605-HZL238,o0000605,ZAG,HZL,238,osl
c-o0000605-KWU331,o0000605,ZAG,KWU,331,osl
c-o0000605-MZL540,o0000605,ZAG,MZL,540,osl
c-o0000605-PTACE148,o0000605,ZAG,PTACE,148,osl
c-o0000605-RSP388,o0000605,ZAG,RSP,388,osl
c-o0000605-SLLHA332,o0000605,ZAG,SLLHA,332,osl
c-o0000605-SYA160,o0000605,ZAG,SYA,160,osl
c-o0002659-RSP389,o0002659,|ZAG.HA|,RSP,389,osl
c-o0000608-LAK538,o0000608,ZE₂,LAK,538,osl
c-o0000608-LAK539,o0000608,ZE₂,LAK,539,osl
c-o0000608-ASY109,o0000608,ZE₂,ASY,109,osl
c-o0000608-ABZL126,o0000608,ZE₂,ABZL,126,osl
c-o0000608-ELLES287,o0000608,ZE₂,ELLES,287,osl
c-o0000608-GCSL252,o0000608,ZE₂,GCSL,252,osl
c-o0000608-HZL108,o0000608,ZE₂,HZL,108,osl
c-o0000608-KWU824,o0000608,ZE₂,KWU,824,osl
c-o0000608-MZL259,o0000608,ZE₂,MZL,259,osl
c-o0000608-PTACE057,o0000608,ZE₂,PTACE,057,osl
c-o0000608-SLLHA147,o0000608,ZE₂,SLLHA,147,osl
c-o0000608-SYA096,o0000608,ZE₂,SYA,096,osl
c-o0000609-LAK468,o0000609,ZI,LAK,468,osl
c-o0000609-ASY059,o0000609,ZI,ASY,059,osl
c-o0000609-ABZL041,o0000609,ZI,ABZL,041,osl
c-o0000609-BAU258,o0000609,ZI,BAU,258,osl
c-o0000609-ELLES246,o0000609,ZI,ELLES,246,osl
