ID,Sign_Name,OID,Parent_OID,Aka,Deprecated,Codepoints,PUA,Glyph,Unicode_Name,Source
s-o0001983,|LU₂×PAP|,o0001983,,,false,U+1251C,,𒔜,CUNEIFORM SIGN LU2 TIMES PAP,osl
s-o0001961,|LU₂×(PAP.PAP.LU₃)|,o0001961,,,false,U+1251D,,𒔝,CUNEIFORM SIGN LU2 TIMES PAP PLUS PAP PLUS LU3,osl
s-o0001962,|LU₂×(SI.AŠ)|,o0001962,,,false,U+1220E,,𒈎,CUNEIFORM SIGN LU2 TIMES SI PLUS ASH,osl
s-o0001963,|LU₂×(SIK₂.BU)|,o0001963,,,false,U+1220F,,𒈏,CUNEIFORM SIGN LU2 TIMES SIK2 PLUS BU,osl
s-o0031823,|LU₂×(SIK₂.SUD)|,o0031823,o0001963,,false,,,,,osl
s-o0001986,|LU₂×ŠA₃|,o0001986,,,false,,,,,osl
s-o0001987-2,|LU₂×ŠU|,o0001987,,,false,U+1238B,,𒎋,CUNEIFORM SIGN LU2 TIMES SHU,osl
s-o0001984,|LU₂×TAK₄|,o0001984,,,false,U+1251E,,𒔞,CUNEIFORM SIGN LU2 TIMES TAK4,osl
s-o0001985,|LU₂×TUG₂|,o0001985,,,false,U+12210,,𒈐,CUNEIFORM SIGN LU2 TIMES TUG2,osl
s-o0000788,|AL×TUG₂|,o0000788,o0001985,,false,,,,,osl
s-o0028027,|LU₂×(UD.TUG₂)|,o0028027,,,false,,,,,osl
s-o0022921,|LU₂×X|,o0022921,,,false,,,,,osl
s-o0048850,|LU₂&LU₂.GIŠ&GIŠ|,o0048850,,,false,X X,,XX,,osl
s-o0021444,LU₂@90,o0021444,,,false,,,,,osl
s-o0027567,LU₂@g,o0027567,,,false,,,,,osl
s-o0038408,LU₂@g@s,o0038408,,,false,,U+F005D,,,osl
s-o0001954,|LU₂@g.UŠ₂|,o0001954,,,false,X U+12357,,X𒍗,,osl
s-o0001955,|LU₂@g×AŠ|,o0001955,,,false,U+12519,,𒔙,CUNEIFORM SIGN LU2 GUNU TIMES ASH,osl
s-o0000440,LU₂@s,o0000440,,,false,U+12215,,𒈕,CUNEIFORM SIGN LU2 SHESHIG,osl
s-o0000358,LAK349,o0000358,o0000440,,false,,,,,osl
s-o0001936,|LU₂.GAM|,o0001936,o0000440,,false,U+121FD U+120F5,,𒇽𒃵,,osl
s-o0031613,|LU₂.GAN|,o0031613,o0000440,,false,U+121FD U+120F6,,𒇽𒃶,,osl
s-o0001972,|LU₂×GAM|,o0001972,o0000440,,false,,,,,osl
s-o0001956,|LU₂@s.NA|,o0001956,,,false,U+12215 U+1223E,,𒈕𒈾,,osl
s-o0027801,|LU₂@s+GAM|,o0027801,,,false,U+12215 U+120F5,,𒈕𒃵,,osl
s-o0001957,|LU₂@s×BAD|,o0001957,,,false,U+12389,,𒎉,CUNEIFORM SIGN LU2 SHESHIG TIMES BAD,osl
s-o0221945,|LU₂@s×TIL|,o0221945,,,false,,,,,osl
s-o0000441,LU₂@t,o0000441,,,false,U+12211,,𒈑,CUNEIFORM SIGN LU2 TENU,osl
s-o0000443,LU₃,o0000443,,,false,U+12216,,𒈖,CUNEIFORM SIGN LU3,osl
s-o0031656,|LU₃.LU₃|,o0031656,,|GUG₂.GUG₂|,false,U+12216 U+12216,,𒈖𒈖,,osl
s-o0001988,|LU₃.PAP.PAP|,o0001988,,,false,U+12216 U+1227D U+1227D,,𒈖𒉽𒉽,,osl
s-o0000909,|BARA₂.PAP.PAP|,o0000909,o0001988,,false,U+12048 U+1227D U+1227D,,𒁈𒉽𒉽,,osl
s-o0000910,|BARA₂.PAP.ŠE.PAP|,o0000910,o0001988,,false,U+12048 U+1227D U+122BA U+1227D,,𒁈𒉽𒊺𒉽,,osl
s-o0002229,|PAP.PAP.LU₃|,o0002229,o0001988,,false,U+1227D U+1227D U+12216,,𒉽𒉽𒈖,,osl
s-o0000434,LUGAL,o0000434,,,false,U+12217,,𒈗,CUNEIFORM SIGN LUGAL,osl
s-o0022934,|4×(LUGAL.X)|,o0022934,,,false,,,,,osl
s-o0001913,|LUGAL.GAL|,o0001913,,,false,U+12217 U+120F2,,𒈗𒃲,,osl
s-o0001914,|LUGAL.GAM|,o0001914,,,false,U+12217 U+120F5,,𒈗𒃵,,osl
s-o0001915,|LUGAL.GAN|,o0001915,,,false,U+12217 U+120F6,,𒈗𒃶,,osl
s-o0001916,|LUGAL.HI×BAD|,o0001916,,,false,U+12217 U+12130,,𒈗𒄰,,osl
s-o0001912,|LUGAL&LUGAL|,o0001912,,,false,U+12218,,𒈘,CUNEIFORM SIGN LUGAL OVER LUGAL,osl
s-o0001917,|LUGAL@LUGAL|,o0001917,o0001912,,false,U+12219,,𒈙,CUNEIFORM SIGN LUGAL OPPOSING LUGAL,osl
s-o0001911,|LUGAL%LUGAL|,o0001911,o0001912,,false,,,,,osl
s-o0000435,LUGAL@s,o0000435,,,false,U+1221A,,𒈚,CUNEIFORM SIGN LUGAL SHESHIG,osl
s-o0000436,LUH,o0000436,,,false,U+1221B,,𒈛,CUNEIFORM SIGN LUH,osl
s-o0022908,LUH@180,o0022908,,,false,,,,,osl
s-o0000437,LUL,o0000437,,,false,U+1221C,,𒈜,CUNEIFORM SIGN LUL,osl
s-o0000335,LAK244,o0000335,o0000437,,false,,U+F0077,󰁷,,osl
s-o0221921,RSP468bis,o0221921,o0000437,,false,,U+F0076,󰁶,,osl
s-o0001918,|LUL.A|,o0001918,,,false,U+1221C U+12000,,𒈜𒀀,,osl
s-o0023063,|LUL.AŠ|,o0023063,,,false,U+1221C U+12038,,𒈜𒀸,,osl
s-o0001919,|LUL.BALAG|,o0001919,,,false,U+1221C U+12046,,𒈜𒁆,,osl
s-o0001920,|LUL.DIN.LIŠ|,o0001920,,,false,U+1221C U+12077 U+121FA,,𒈜𒁷𒇺,,osl
s-o0001921,|LUL.E₂.BALAG|,o0001921,,,false,U+1221C U+1208D U+12046,,𒈜𒂍𒁆,,osl
s-o0038081,|LUL×A|,o0038081,,,false,,,,,osl
s-o0001922,|LUL×ŠE|,o0001922,,,false,,,,,osl
s-o0031487,|LUL×3(DIŠ@t)|,o0031487,,,false,,,,,osl
s-o0000438,LUM,o0000438,,,false,U+1221D,,𒈝,CUNEIFORM SIGN LUM,osl
s-o0001927,|LUM.LUM|,o0001927,,,false,U+1221D U+1221D,,𒈝𒈝,,osl
s-o0001926,|LUM&LUM|,o0001926,,,false,U+1221E,,𒈞,CUNEIFORM SIGN LUM OVER LUM,osl
s-o0022988,|LUM%LUM|,o0022988,o0001926,,false,,,,,osl
s-o0001923,|LUM&LUM.DU@s|,o0001923,,,false,U+1221E U+1207D,,𒈞𒁽,,osl
s-o0001924,|LUM&LUM.GAR&GAR|,o0001924,,,false,U+1221F,,𒈟,CUNEIFORM SIGN LUM OVER LUM GAR OVER GAR,osl
s-o0001925,|LUM&LUM.ŠU₂|,o0001925,,,false,U+1221E U+122D9,,𒈞𒋙,,osl
s-o0000444,MA,o0000444,,,false,U+12220,,𒈠,CUNEIFORM SIGN MA,osl
s-o0021456,|MA×GAN₂@t|,o0021456,,,false,,,,,osl
s-o0027478,|MA×X|,o0027478,,,false,,,,,osl
s-o0000445,MA@g,o0000445,,,false,U+12222,,𒈢,CUNEIFORM SIGN MA GUNU,osl
s-o0021456-2,|MA×GAN₂@t|,o0021456,o0000445,,false,,,,,osl
s-o0001989,|MA@g×TAK₄|,o0001989,,,false,U+12221,,𒈡,CUNEIFORM SIGN MA GUNU TIMES TAK4,osl
s-o0000452,MA₂,o0000452,,,false,U+12223,,𒈣,CUNEIFORM SIGN MA2,osl
s-o0021765-2,|MA₂.HU|,o0021765,,,false,U+12223 U+12137,,𒈣𒄷,,osl
s-o0025695,|HU.MA₂|,o0025695,o0021765,,false,U+12137 U+12223,,𒄷𒈣,,osl
s-o0002002,|MA₂.IGI@g|,o0002002,,,false,U+12223 U+1214A,,𒈣𒅊,,osl
s-o0027875,|MA₂.IGI|,o0027875,o0002002,,false,U+12223 U+12146,,𒈣𒅆,,osl
s-o0002005,|MA₂.KASKAL.IGI@g|,o0002005,,,false,U+12223 U+1219C U+1214A,,𒈣𒆜𒅊,,osl
s-o0002004,|MA₂.KASKAL.IGI@g&IGI@g|,o0002004,,,false,U+12223 U+1219C X,,𒈣𒆜X,,osl
s-o0027736,|MA₂.LIŠ|,o0027736,,,false,U+12223 U+121FA,,𒈣𒇺,,osl
s-o0027735,|MA₂.HI.DIŠ|,o0027735,o0027736,,false,U+12223 U+1212D U+12079,,𒈣𒄭𒁹,,osl
s-o0002006,|MA₂.MUG|,o0002006,,,false,U+12223 U+1222E,,𒈣𒈮,,osl
s-o0002003,|MA₂.KAK|,o0002003,o0002006,,false,U+12223 U+12195,,𒈣𒆕,,osl
s-o0002007,|MA₂.SAL.DIŠ|,o0002007,,,false,U+12223 U+122A9 U+12079,,𒈣𒊩𒁹,,osl
s-o0036556,|MA₂.X|,o0036556,,,false,U+12223 O,,𒈣O,,osl
s-o0038178,|MA₂×EŠ₂|,o0038178,,,false,,,,,osl
s-o0000446,MAH,o0000446,,,false,U+12224,,𒈤,CUNEIFORM SIGN MAH,osl
s-o0223479,MAH@v,o0223479,o0000446,,false,,,,,osl
s-o0000447,MAH@g,o0000447,,,false,,,,,osl
s-o0000448,MAR,o0000448,,,false,U+12225,,𒈥,CUNEIFORM SIGN MAR,osl
s-o0001990,|MAR.TU|,o0001990,,,false,U+12225 U+12305,,𒈥𒌅,,osl
s-o0000449,MAŠ,o0000449,,,false,U+12226,,𒈦,CUNEIFORM SIGN MASH,osl
s-o0000450,MAŠ@t,o0000450,o0000449,,false,,,,,osl
s-o0038137,F₇,o0038137,o0000449,,false,,U+F0041,󰁁,,osl
s-o0001992,|MAŠ.EN|,o0001992,,,false,U+12226 U+12097,,𒈦𒂗,,osl
s-o0001991,|MAŠ.EN.KAK|,o0001991,,,false,U+12226 U+12097 U+12195,,𒈦𒂗𒆕,,osl
s-o0001993,|MAŠ.GU₂.GAR₃|,o0001993,,,false,U+12226 U+12118 U+120FC,,𒈦𒄘𒃼,,osl
s-o0022997,|PAP.GU₂.GAR₃|,o0022997,o0001993,,false,U+1227D U+12118 U+120FC,,𒉽𒄘𒃼,,osl
s-o0001995,|MAŠ.KAK|,o0001995,,,false,U+12226 U+12195,,𒈦𒆕,,osl
s-o0001994,|MAŠ.KAK.EN|,o0001994,,,false,U+12226 U+12195 U+12097,,𒈦𒆕𒂗,,osl
s-o0037817,|MAŠ.KAM₄|,o0037817,,,false,U+12226 U+1219B,,𒈦𒆛,,osl
s-o0001996,|MAŠ.MIN|,o0001996,,,true,U+12226 U+1222B,,𒈦𒈫,,osl
s-o0001997,|MAŠ.PA|,o0001997,,,false,U+12226 U+1227A,,𒈦𒉺,,osl
s-o0002000,|MAŠ.U|,o0002000,,,false,U+12226 U+1230B,,𒈦𒌋,,osl
s-o0001999,|MAŠ.U.U|,o0001999,,,false,U+12226 U+12399,,𒈦𒎙,,osl
s-o0001998,|MAŠ.U.U.U|,o0001998,,,false,U+12226 U+1230D,,𒈦𒌍,,osl
s-o0002001,|MAŠ.X|,o0002001,,,false,U+12226 O,,𒈦X,,osl
s-o0000451-2,MAŠ₂,o0000451,,,false,U+12227,,𒈧,CUNEIFORM SIGN MASH2,osl
s-o0031615,|MAŠ₂.MI|,o0031615,,|MAŠ₂.GI₆|,false,U+12227 U+1222A,,𒈧𒈪,,osl
s-o0000453,ME,o0000453,,,false,U+12228,,𒈨,CUNEIFORM SIGN ME,osl
s-o0002008,|ME.AD.KU₃|,o0002008,,,false,U+12228 U+1201C U+121AC,,𒈨𒀜𒆬,,osl
s-o0002009,|ME.AN.ŠE.NAGA|,o0002009,,,false,U+12228 U+1202D U+122BA U+12240,,𒈨𒀭𒊺𒉀,,osl
s-o0002010,|ME.NUN.TAG|,o0002010,,,false,U+12228 U+12263 U+122F3,,𒈨𒉣𒋳,,osl
s-o0187972,|TAG.NUN|,o0187972,o0002010,,false,,,,,osl
s-o0002011,|ME.U.U.U|,o0002011,,,false,U+1238C,,𒎌,CUNEIFORM SIGN MESH,osl
s-o0000454,MES,o0000454,,,false,U+12229,,𒈩,CUNEIFORM SIGN MES,osl
s-o0002012,|MES.RU|,o0002012,,,false,U+12229 U+12292,,𒈩𒊒,,osl
s-o0000455,MI,o0000455,,,false,U+1222A,,𒈪,CUNEIFORM SIGN MI,osl
s-o0002013,|MI.MI|,o0002013,,,false,U+1222A U+1222A,,𒈪𒈪,,osl
s-o0002014,|MI.NA.AB.U.GUD|,o0002014,,,true,U+1222A U+1223E U+1200A U+1230B U+1211E,,𒈪𒈾𒀊𒌋𒄞,,osl
s-o0002015,|MI.ZA₇|,o0002015,,,false,U+1251F,,𒔟,CUNEIFORM SIGN MI PLUS ZA7,osl
s-o0027214,|MI&MI|,o0027214,,,false,,,,,osl
s-o0000456-2,MIN,o0000456,,,false,U+1222B,,𒈫,CUNEIFORM NUMERIC SIGN MIN,osl
s-o0031569,|MIN.MIN|,o0031569,,,false,U+1222B U+1222B,,𒈫𒈫,,osl
s-o0000457,MU,o0000457,,,false,U+1222C,,𒈬,CUNEIFORM SIGN MU,osl
s-o0002017,|MU.BU|,o0002017,,,false,U+1222C U+1204D,,𒈬𒁍,,osl
s-o0002018,|MU.ME.U.U.U|,o0002018,,,false,U+1222C U+1238C,,𒈬𒎌,,osl
s-o0002019,|MU.UŠ.TUG₂.PI|,o0002019,,,false,U+1222C U+12351 U+12306 U+1227F,,𒈬𒍑𒌆𒉿,,osl
s-o0002016,|MU&MU|,o0002016,,,false,U+1222D,,𒈭,CUNEIFORM SIGN MU OVER MU,osl
s-o0031772,|MU.MU|,o0031772,o0002016,,false,U+1222C U+1222C,,𒈬𒈬,,osl
s-o0002709,|ŠE&ŠE|,o0002709,o0002016,,false,U+12532,,𒔲,,osl
s-o0027480,|MUD₃@g×GU|,o0027480,,,false,,,,,osl
s-o0000458,MUG,o0000458,,,false,U+1222E,,𒈮,CUNEIFORM SIGN MUG,osl
s-o0021749,|MUG.DIŠ|,o0021749,o0000458,,false,U+1222E U+12079,,𒈮𒁹,,osl
s-o0000459,MUG@g,o0000459,,,false,U+1222F,,𒈯,CUNEIFORM SIGN MUG GUNU,osl
s-o0000460,MUNSUB,o0000460,,LAK672b,false,U+12230,,𒈰,CUNEIFORM SIGN MUNSUB,osl
s-o0021453,|PA.MUNSUB|,o0021453,o0000460,,false,U+1227A U+12230,,𒉺𒈰,,osl
s-o0002359,|SIK₂.SUHUR|,o0002359,o0000460,,false,U+122E0 U+122E6,,𒋠𒋦,,osl
s-o0000597,UŠX,o0000597,o0000460,,false,,,,,osl
s-o0000461,MURGU₂,o0000461,,,false,U+12231,,𒈱,CUNEIFORM SIGN MURGU2,osl
s-o0000528,SIG₄,o0000528,o0000461,,false,,,,,osl
s-o0027570,MURUB₄@g,o0027570,,,false,,U+F0058,󰁘,,osl
s-o0000463,MUŠ,o0000463,,,false,U+12232,,𒈲,CUNEIFORM SIGN MUSH,osl
s-o0018505,BAU153,o0018505,o0000463,,false,,,,,osl
s-o0002029,|MUŠ.DIN.ŠE.NUN&NUN.BALAG|,o0002029,,,false,U+12232 U+12077 U+12301 U+12046,,𒈲𒁷𒌁𒁆,,osl
s-o0027768,|BALAG.DIN.AN.MUŠ|,o0027768,o0002029,,false,U+12046 U+12077 U+1202D U+12232,,𒁆𒁷𒀭𒈲,,osl
s-o0000932,|BU.DIN.BALAG.DAR|,o0000932,o0002029,,false,U+1204D U+12077 U+12046 U+1206F,,𒁍𒁷𒁆𒁯,,osl
s-o0000933,|BU.DIN.BALAG.NUN|,o0000933,o0002029,,false,U+1204D U+12077 U+12046 U+12263,,𒁍𒁷𒁆𒉣,,osl
s-o0018866,|IR.MUŠ.HA.DIN.BALAG|,o0018866,o0002029,,false,U+12155 U+12232 U+12129 U+12077 U+12046,,𒅕𒈲𒄩𒁷𒁆,,osl
s-o0002028,|MUŠ.DIN.BALAG|,o0002028,o0002029,,false,U+12232 U+12077 U+12046,,𒈲𒁷𒁆,,osl
s-o0002027,|MUŠ.DIN.BALAG.DAR|,o0002027,o0002029,,false,U+12232 U+12077 U+12046 U+1206F,,𒈲𒁷𒁆𒁯,,osl
s-o0018501,|MUŠ.IR.HA.DIN.BALAG|,o0018501,o0002029,,false,U+12232 U+12155 U+12129 U+12077 U+12046,,𒈲𒅕𒄩𒁷𒁆,,osl
s-o0221912,|MUŠ@90.MUŠ@90|,o0221912,o0002029,,false,X X,,XX,,osl
s-o0031676,|MUŠ.HA.DU.A|,o0031676,,,false,U+12232 U+12129 U+1207A U+12000,,𒈲𒄩𒁺𒀀,,osl
s-o0002031,|MUŠ.ŠA|,o0002031,,,false,U+12232 U+122AD,,𒈲𒊭,,osl
s-o0002032,|MUŠ×A|,o0002032,,,false,U+12233,,𒈳,CUNEIFORM SIGN MUSH TIMES A,osl
s-o0028032,|MUŠ×ERIN₂|,o0028032,,,false,,,,,osl
s-o0199003,|MUŠ×GAD|,o0199003,,,false,,,,,osl
s-o0002033,|MUŠ×KUR|,o0002033,,,false,U+12234,,𒈴,CUNEIFORM SIGN MUSH TIMES KUR,osl
s-o0002035,|MUŠ×ZA|,o0002035,,,false,U+12235,,𒈵,CUNEIFORM SIGN MUSH TIMES ZA,osl
s-o0002024,|MUŠ&MUŠ|,o0002024,,,false,U+12236,,𒈶,CUNEIFORM SIGN MUSH OVER MUSH,osl
s-o0002023,|MUŠ&MUŠ.A.NA|,o0002023,,,false,U+12236 U+12000 U+1223E,,𒈶𒀀𒈾,,osl
s-o0002025,|(MUŠ&MUŠ)×(A.NA)|,o0002025,,|MUŠ&MUŠ×(A.NA)|,false,U+12237,,𒈷,CUNEIFORM SIGN MUSH OVER MUSH TIMES A PLUS NA,osl
s-o0028031,|(MUŠ&MUŠ)×AB|,o0028031,,|MUŠ&MUŠ×AB|,false,,,,,osl
s-o0000628,|(MUŠ&MUŠ)×GA|,o0000628,,,false,U+12520,,𒔠,CUNEIFORM SIGN MUSH OVER MUSH TIMES GA,osl
s-o0000629,|(MUŠ&MUŠ)×KAK|,o0000629,,,false,U+12521,,𒔡,CUNEIFORM SIGN MUSH OVER MUSH TIMES KAK,osl
s-o0027746,|MUŠ%MUŠ.HI|,o0027746,o0000629,,false,U+12238 U+1212D,,𒈸𒄭,,osl
s-o0027748,|MUŠ%MUŠ.KAK|,o0027748,o0000629,,false,U+12238 U+12195,,𒈸𒆕,,osl
s-o0027772,|(MUŠ&MUŠ)×NA|,o0027772,,,false,,,,,osl
s-o0002021,|MUŠ%MUŠ|,o0002021,,,false,U+12238,,𒈸,CUNEIFORM SIGN MUSH CROSSING MUSH,osl
s-o0021773,|BU.BU|,o0021773,o0002021,,false,U+1204D U+1204D,,𒁍𒁍,,osl
s-o0018861,|MUŠ.MUŠ|,o0018861,o0002021,,false,U+12232 U+12232,,𒈲𒈲,,osl
s-o0002024-2,|MUŠ&MUŠ|,o0002024,o0002021,,false,,,,,osl
s-o0027742,|(PAP.PAP)&(PAP.PAP)|,o0027742,o0002021,,false,,,,,osl
s-o0002020,|MUŠ%MUŠ.A.NA|,o0002020,,,false,U+12238 U+12000 U+1223E,,𒈸𒀀𒈾,,osl
s-o0031582,|(MUŠ%MUŠ)×(A.NA)|,o0031582,o0002020,|MUŠ%MUŠ×(A.NA)|,false,,,,,osl
s-o0002022,|(MUŠ%MUŠ)×MAŠ|,o0002022,,|MUŠ%MUŠ×MAŠ|,false,,,,,osl
s-o0000464,MUŠ@90,o0000464,,,false,,,,,osl
s-o0000465,MUŠ@t,o0000465,,,false,,,,,osl
s-o0000466,MUŠ₃,o0000466,,,false,U+12239,,𒈹,CUNEIFORM SIGN MUSH3,osl
s-o0000467,MUŠ₃@g,o0000467,o0000466,,false,,,,,osl
s-o0002038,|MUŠ₃.AB|,o0002038,,,false,U+12239 U+1200A,,𒈹𒀊,,osl
s-o0002037,|MUŠ₃.AB@g|,o0002037,,,false,U+12239 U+12015,,𒈹𒀕,,osl
s-o0002036,|MUŠ₃.AB@g.ZA|,o0002036,,,false,U+12239 U+12015 U+1235D,,𒈹𒀕𒍝,,osl
s-o0002039,|MUŠ₃.BU|,o0002039,,,false,U+12239 U+1204D,,𒈹𒁍,,osl
s-o0002040,|MUŠ₃.DI|,o0002040,,,false,U+12239 U+12072,,𒈹𒁲,,osl
s-o0000711,|A.MUŠ₃|,o0000711,o0002040,,false,U+12000 U+12239,,𒀀𒈹,,osl
s-o0000707,|A.MUŠ₃.A.DI|,o0000707,o0002040,,false,U+12000 U+12239 U+12000 U+12072,,𒀀𒈹𒀀𒁲,,osl
s-o0000708,|A.MUŠ₃.DI|,o0000708,o0002040,,false,U+12000 U+12239 U+12072,,𒀀𒈹𒁲,,osl
s-o0000712,|A.MUŠ₃×A.DI|,o0000712,o0002040,,false,U+12000 U+1223A U+12072,,𒀀𒈺𒁲,,osl
s-o0000710,|A.MUŠ₃@g|,o0000710,o0002040,,false,U+12000 U+1223D,,𒀀𒈽,,osl
s-o0000709,|A.MUŠ₃@g.DI|,o0000709,o0002040,,false,U+12000 U+1223D U+12072,,𒀀𒈽𒁲,,osl
s-o0002049,|MUŠ₃×A|,o0002049,o0002040,,false,U+1223A,,𒈺,CUNEIFORM SIGN MUSH3 TIMES A,osl
s-o0002048,|MUŠ₃×(A.DI)|,o0002048,o0002040,,false,U+1223B,,𒈻,CUNEIFORM SIGN MUSH3 TIMES A PLUS DI,osl
s-o0002050,|MUŠ₃×DI|,o0002050,o0002040,,false,U+1223C,,𒈼,CUNEIFORM SIGN MUSH3 TIMES DI,osl
s-o0002046,|MUŠ₃@g.DI|,o0002046,o0002040,,false,U+1223D U+12072,,𒈽𒁲,,osl
s-o0002648,|ZA.MUŠ₃.DI|,o0002648,o0002040,,false,U+1235D U+12239 U+12072,,𒍝𒈹𒁲,,osl
s-o0002651,|ZA.MUŠ₃@g.DI|,o0002651,o0002040,,false,U+1235D U+1223D U+12072,,𒍝𒈽𒁲,,osl
s-o0002041,|MUŠ₃.EREN|,o0002041,,,false,U+12239 U+1209E,,𒈹𒂞,,osl
s-o0002044,|MUŠ₃.ŠEŠ₂|,o0002044,o0002041,,false,U+12239 U+122C1,,𒈹𒋁,,osl
s-o0031595,|MUŠ₃@g.ŠEŠ₂|,o0031595,o0002041,|MUŠ₂.ŠEŠ₂|,false,U+1223D U+122C1,,𒈽𒋁,,osl
s-o0023068,|MUŠ₃.SIK₂.LAM|,o0023068,,,false,U+12239 U+122E0 U+121F4,,𒈹𒋠𒇴,,osl
s-o0027803,|MUŠ₃.(TA×HI)|,o0027803,,,false,U+12239 X,,𒈹X,,osl
s-o0002043-2,|MUŠ₃.ZA|,o0002043,,,false,U+12239 U+1235D,,𒈹𒍝,,osl
s-o0221902,|MUŠ₃.ZA₇|,o0221902,o0002043,,false,U+12239 U+12541,,𒈹𒕁,,osl
s-o0002042,|MUŠ₃.ZA.AB@g|,o0002042,,,false,U+12239 U+1235D U+12015,,𒈹𒍝𒀕,,osl
s-o0038271,|MUŠ₃×AN|,o0038271,,,false,,,,,osl
s-o0028033,|MUŠ₃×MUŠ₃|,o0028033,,,false,,,,,osl
s-o0221895,|MUŠ₃×PA|,o0221895,,,false,,,,,osl
s-o0027823,|MUŠ₃&MUŠ₃|,o0027823,,,false,,,,,osl
s-o0000467-2,MUŠ₃@g,o0000467,,,false,U+1223D,,𒈽,CUNEIFORM SIGN MUSH3 GUNU,osl
s-o0002045,|MUŠ₃@g.BU|,o0002045,,,false,U+1223D U+1204D,,𒈽𒁍,,osl
s-o0002047,|MUŠ₃@g.SIK₂.LAM|,o0002047,,,false,U+1223D U+122E0 U+121F4,,𒈽𒋠𒇴,,osl
s-o0031622,N/3(DIŠ),o0031622,,,false,,,,,osl
s-o0000468,N,o0000468,,,false,,,,,osl
s-o0025667,N01,o0025667,,,false,,,,,osl
s-o0025737,N01@c,o0025737,,,false,,,,,osl
s-o0025751,N01@f,o0025751,,,false,,,,,osl
s-o0027445,N04,o0027445,,,false,,,,,osl
s-o0025752,N04@f,o0025752,,,false,,,,,osl
s-o0028144,N06,o0028144,,,false,,,,,osl
s-o0025669,N08,o0025669,,,false,,,,,osl
s-o0025738,N08@c,o0025738,,,false,,,,,osl
s-o0025754,N08@f,o0025754,,,false,,,,,osl
s-o0025756,N14,o0025756,,,false,,,,,osl
s-o0025758,N14@f,o0025758,,,false,,,,,osl
s-o0027447,N19,o0027447,,,false,,,,,osl
s-o0025760,N19@f,o0025760,,,false,,,,,osl
s-o0025762,N22,o0025762,,,false,,,,,osl
s-o0025764,N22@f,o0025764,,,false,,,,,osl
s-o0027449,N24,o0027449,,,false,,,,,osl
s-o0027451,N34,o0027451,,,false,,,,,osl
s-o0025740,N34@c,o0025740,,,false,,,,,osl
s-o0025766,N34@f,o0025766,,,false,,,,,osl
s-o0025742,N34@f@t,o0025742,,,false,,,,,osl
s-o0027453,N36,o0027453,,,false,,,,,osl
s-o0027455,N36@f,o0027455,,,false,,,,,osl
s-o0025767,N45,o0025767,,,false,,,,,osl
s-o0027457,N45@f,o0027457,,,false,,,,,osl
s-o0027459,N46,o0027459,,,false,,,,,osl
s-o0027461,N46@f,o0027461,,,false,,,,,osl
s-o0027463,N48,o0027463,,,false,,,,,osl
s-o0027465,N48@f,o0027465,,,false,,,,,osl
s-o0025769,N50,o0025769,,,false,,,,,osl
s-o0027467,N51,o0027467,,,false,,,,,osl
s-o0025743,N51@f,o0025743,,,false,,,,,osl
s-o0027469,N54,o0027469,,,false,,,,,osl
s-o0025701,N57,o0025701,,,false,,U+F0046,󰁆,,osl
s-o0027175,N58,o0027175,,,false,,,,,osl
s-o0025707,|N8×DIŠ|,o0025707,,,false,,,,,osl
s-o0025703,N8,o0025703,,,false,,,,,osl
s-o0000469,NA,o0000469,,,false,U+1223E,,𒈾,CUNEIFORM SIGN NA,osl
s-o0002051,|NA.RU|,o0002051,,,true,U+1223E U+12292,,𒈾𒊒,,osl
s-o0000476,NA₂,o0000476,,,false,U+1223F,,𒈿,CUNEIFORM SIGN NA2,osl
s-o0002064,|NA₂.X|,o0002064,,,false,U+1223F O,,𒈿X,,osl
s-o0000470,NAGA,o0000470,,,false,U+12240,,𒉀,CUNEIFORM SIGN NAGA,osl
s-o0002722-2,|ŠE.NAGA|,o0002722,o0000470,,false,U+122BA U+12240,,𒊺𒉀,,osl
s-o0002052,|NAGA@NAGA|,o0002052,,,false,U+12243,,𒉃,CUNEIFORM SIGN NAGA OPPOSING NAGA,osl
s-o0022933,|4×(AN.ŠE.NAGA)|,o0022933,o0002052,,false,,,,,osl
s-o0002721,|ŠE.NAGA@ŠE.NAGA|,o0002721,o0002052,,false,U+122BA X U+12240,,𒊺X𒉀,,osl
s-o0023079,|U₂.NAGA@U₂.NAGA|,o0023079,o0002052,,false,U+12311 X U+12240,,𒌑X𒉀,,osl
s-o0002056,|NAGA×DIŠ|,o0002056,,,false,,,,,osl
s-o0002057,|NAGA×ŠU@t|,o0002057,,,false,U+12242,,𒉂,CUNEIFORM SIGN NAGA TIMES SHU TENU,osl
s-o0000471,NAGA@180,o0000471,,,false,U+12241,,𒉁,CUNEIFORM SIGN NAGA INVERTED,osl
s-o0000472,NAGA@t,o0000472,o0000471,,false,,,,,osl
s-o0000473-2,NAGAR,o0000473,,,false,U+12244,,𒉄,CUNEIFORM SIGN NAGAR,osl
s-o0002053,|NAGAR.BU|,o0002053,,,false,U+12244 U+1204D,,𒉄𒁍,,osl
s-o0031480,|BU.NAGAR|,o0031480,o0002053,,false,U+1204D U+12244,,𒁍𒉄,,osl
s-o0002054,|NAGAR.DIŠ|,o0002054,,,false,U+12244 U+12079,,𒉄𒁹,,osl
