ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance,Nabu_Text,ACTib_Text
d-toh3-6-59a-6,urn:nabu:derge-kangyur:toh3:6.59a.6,61614b07c1d2b304d29de145e13631448d357d815d3c53b11f7f5d7fd861fc0f,I1KG9132,117,6,near,2,སྲ་བརྐྱང་མ་་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་མ་ཟིན་ལ་སྲ་བརྐྱང་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་ཟིན་ཅིང་སྲ་བརྐྱང་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་མ་ཟིན་ཅིང་སྲ་བརྐྱང་མ་་ཕྱུང་བ་ཡང་ཡོད་དེ།མུ་བཞིར་བཅད་པ་སྔ་མ་བཞིན་ནོ།།དུས་མ་ཡིན་པའི་གོས་ཤིག་ཅེས་བྱ་བ་ལ་དགེ་སློང་གིས་,སྲ་བརྐྱང་མ་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་མ་ཟིན་ལ་སྲ་བརྐྱང་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་ཟིན་ཅིང་སྲ་བརྐྱང་ཕྱུང་བ་ཡང་ཡོད།ཆོས་གོས་མ་ཟིན་ཅིང་སྲ་བརྐྱང་མ་ཕྱུང་བ་ཡང་ཡོད་དེ།མུ་བཞིར་བཅད་པ་སྔ་མ་བཞིན་ནོ།།དུས་མ་ཡིན་པའི་གོས་ཤིག་ཅེས་བྱ་བ་ལ་དགེ་སློང་གིས་
d-toh3-6-59a-7,urn:nabu:derge-kangyur:toh3:6.59a.7,be6c8a5b6091fdba39f3f3829a45fee0a4ffb4065ee81c96b5b9d90147e33294,I1KG9132,117,7,near,1,གོས་ཀྱི་དུས་ནི་གང་ཡིན།དུས་མ་ཡིན་པ་ནི་གང་ཡིན་ཞེ་ན།སྲ་བརྐྱང་བཏིང་བའི་གནས་ན་ནི་སྟོན་ཟླ་འབྲིང་པོ་ཉ་ནས་དཔྱིད་ཟླ་ར་བ་ཉའི་བར་གྱི་ཟླ་བ་དེ་དག་ནི་གོས་ཀྱི་དུས་ཡིན་ལ།དེ་ཕན་ཅད་ནི་དུས་མ་ཡིན་ནོ།།སྲ་བརྐྱང་མ་་བཏིང་བའི་གནས་ན་ནི་ཐམས་ཅད་དུས་མ་ཡིན་ནོ།།རྙེད་,གོས་ཀྱི་དུས་ནི་གང་ཡིན།དུས་མ་ཡིན་པ་ནི་གང་ཡིན་ཞེ་ན།སྲ་བརྐྱང་བཏིང་བའི་གནས་ན་ནི་སྟོན་ཟླ་འབྲིང་པོ་ཉ་ནས་དཔྱིད་ཟླ་ར་བ་ཉའི་བར་གྱི་ཟླ་བ་དེ་དག་ནི་གོས་ཀྱི་དུས་ཡིན་ལ།དེ་ཕན་ཅད་ནི་དུས་མ་ཡིན་ནོ།།སྲ་བརྐྱང་མ་བཏིང་བའི་གནས་ན་ནི་ཐམས་ཅད་དུས་མ་ཡིན་ནོ།།རྙེད་
d-toh3-6-196a-1,urn:nabu:derge-kangyur:toh3:6.196a.1,21fc89e088411b5363e954585009e6f9fb7baba0085eed6dd7fb91e434aaab9a,I1KG9132,391,1,near,1,བདག་གིར་བྱ་བའོ།།བླངས་ནས་གོས་སྦྱིན་པའི་དུས་ཀྱི་བར་དུ་བཅང་བར་བྱའོ་ཞེས་བྱ་བ་ནི་སྦ་བར་བྱའོ།།དགེ་སློང་གི་གོས་སྦྱིན་པའི་དུས་ནི་གང་ཡིན།དུས་མ་ཡིན་པ་ནི་གང་ཡིན་ཞེ་ན།སྲ་བརྐྱང་མ་་བཏིང་བའི་གནས་ན་ནི་སྟོན་ཟླ་ཐ་ཆུངས་ཉ་,བདག་གིར་བྱ་བའོ།།བླངས་ནས་གོས་སྦྱིན་པའི་དུས་ཀྱི་བར་དུ་བཅང་བར་བྱའོ་ཞེས་བྱ་བ་ནི་སྦ་བར་བྱའོ།།དགེ་སློང་གི་གོས་སྦྱིན་པའི་དུས་ནི་གང་ཡིན།དུས་མ་ཡིན་པ་ནི་གང་ཡིན་ཞེ་ན།སྲ་བརྐྱང་མ་བཏིང་བའི་གནས་ན་ནི་སྟོན་ཟླ་ཐ་ཆུངས་ཉ་
d-toh3-7-25b-6,urn:nabu:derge-kangyur:toh3:7.25b.6,2eaad9146e583eb1f90a638f6a1fef9a390fb1ee3fa3ffb4347a501e98f1f4a8,I1KG9133,50,6,near,1,ལྟུང་བ་མེད་དོ།།གདིང་བའི་ལྟུང་བྱེད་དེ་བཅྭ་ལྔ་པ་རྫོགས་སོ།།།།སངས་རྒྱས་བཅོམ་ལྡན་འདས་མཉན་ཡོད་ན་རྒྱལ་བྱེད་ཀྱི་ཚལ་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ན་བཞུགས་སོ།།དེའི་ཚེ་ན་ཚེ་དང་ལྡན་པ་འཆར་ཀས་དགེ་སློང་གསར་བུ་གསར་བུ་,ལྟུང་བ་མེད་དོ།།གདིང་བའི་ལྟུང་བྱེད་དེ་བཅོ་ལྔ་པ་རྫོགས་སོ།།།།སངས་རྒྱས་བཅོམ་ལྡན་འདས་མཉན་ཡོད་ན་རྒྱལ་བྱེད་ཀྱི་ཚལ་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ན་བཞུགས་སོ།།དེའི་ཚེ་ན་ཚེ་དང་ལྡན་པ་འཆར་ཀས་དགེ་སློང་གསར་བུ་གསར་བུ་
d-toh3-7-39b-6,urn:nabu:derge-kangyur:toh3:7.39b.6,9e8ae5156e556a5131944b6bed42bcf2603b7230e592c2ed73110f91d687f4a2,I1KG9133,78,6,partial,,གཅི་བ་བྱས།ཁ་ཅིག་གིས་ནི་རྫིང་དྲུང་དུ་བཤང་བ་དང་།གཅི་བ་བྱས་སོ།།དེ་ནས་མཚན་མོའི་ནམ་ནངས་པ་ན་བྲམ་ཟེ་དང་ཁྱིམ་བདག་དད་པ་ཅན་དག་གཙུག་ལག་ཁང་དུ་ལྷགས་པ་དང་།འཆར་ཀས་དེ་དག་ལ་སྨྲས་པ།ཤེས་ལྡན་དག་ཇི་ལྟར་ལྷུང་བཟེད་ནག་པོ་ཅན་གནས་,གཅི་བ་བྱས།ཁ་ཅིག་གིས་ནི་རྫིང་དྲུང་དུ་བཤང་བ་དང་།གཅི་བ་བྱས་སོ།།དེ་ནས་མཚན་མོའི་ནམ་ནངས་པ་ན་བྲམ་ཟེ་དང་ཁྱིམ་བདག་དད་པ་ཅན་དག་གཙུག་ལག་ཁང་དུ་ལྷགས་པ་དང་།འཆར་ཀས་དེ་དག་ལ་སྨྲས་པ།ཤེས་ལྡན་དག་ཇི་ལྟར་ལྷུང་བཟེད་ནག་པོ་ཅན་གནས་ངན་ལེན་ཀུན་དུ་སྤྱོད་པ་འདི་དག་གིས་གཙུག་ལག་ཁང་ཐམས་ཅད་བཤང་བ་དང་།གཅི་བས་མ་རུང་བར་བྱས་པ་ལ་ལྟོས་ཞེས་ཟེར་བའི་སྐབས་དེ་དགེ་སློང་རྣམས་ཀྱིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་པ་དང་།བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ།དགེ་སློང་གིས་ཇི་ཙམ་ཅུང་ཟད་དགེ་
d-toh3-7-64b-7,urn:nabu:derge-kangyur:toh3:7.64b.7,19c46316549d1e1156b6b86529cf7ee553986d97b14050b8a889a0e5adb9ebae,I1KG9133,128,7,near,1,པར་འཐོར་བ་དང་།རྣམ་པར་འཇིག་པའི་ཆོས་ཉིད་ཀྱིས་ཟིལ་གྱིས་མནན་ནས་ཉོན་མོངས་པ་ཐམས་ཅད་སྤངས་པས་རིགས་ཀྱི་བུ་དག་གང་གི་ཕྱིར་སྐྲ་དང་ཁ་སྤུ་བྲེགས་ཏེ་གོས་ངུར་སྨིག་དག་བགོས་ནས་ཡང་དག་པ་ཁོ་ནར་དད་པས་ཁྱིམ་ནས་ཁྱིམ་མེད་པར་རབ་ཏུ་འབྱུང་བར་བྱེད་པ་,པར་འཐོར་བ་དང་།རྣམ་པར་འཇིག་པའི་ཆོས་ཉིད་ཀྱིས་ཟིལ་གྱིས་མནན་ནས་ཉོན་མོངས་པ་ཐམས་ཅད་སྤངས་པས་རིགས་ཀྱི་བུ་དག་གང་གི་ཕྱིར་སྐྲ་དང་ཁ་སྤུ་བྲེགས་ཏེ་གོས་ངུར་སྨྲིག་དག་བགོས་ནས་ཡང་དག་པ་ཁོ་ནར་དད་པས་ཁྱིམ་ནས་ཁྱིམ་མེད་པར་རབ་ཏུ་འབྱུང་བར་བྱེད་པ་
d-toh3-7-234b-3,urn:nabu:derge-kangyur:toh3:7.234b.3,856accc03272fbb98e7e364fbfc33a590af2f44a067aff9a538ed5c092d9d8c2,I1KG9133,468,3,near,1,ཡང་དུ་བདག་ལ་ཐོ་འཚམ་པར་འགྱུར་གྱིས་དེ་བལྟར་འགྲོའོ་སྙམ་ནས།དེ་འཆར་ཀའི་གན་དུ་སོང་སྟེ་སྨྲས་པ།འཕགས་པ་འཆར་ཀ་བདག་ཅག་གི་འཕོང་གི་དཔོང་སར་བྱོན་པར་གྱུར་ཏམ།འཆར་ཀས་སྨྲས་པ།སོན་ཏོ།།འཕགས་པས་ཁྱེའུ་དག་ཅུང་ཟད་ཚར་བཀུམ་མམ།འཆར་,ཡང་དུ་བདག་ལ་ཐོ་འཚམ་པར་འགྱུར་གྱིས་དེ་ལྟར་འགྲོའོ་སྙམ་ནས།དེ་འཆར་ཀའི་གན་དུ་སོང་སྟེ་སྨྲས་པ།འཕགས་པ་འཆར་ཀ་བདག་ཅག་གི་འཕོང་གི་དཔོང་སར་བྱོན་པར་གྱུར་ཏམ།འཆར་ཀས་སྨྲས་པ།སོན་ཏོ།།འཕགས་པས་ཁྱེའུ་དག་ཅུང་ཟད་ཚར་བཀུམ་མམ།འཆར་
d-toh3-7-287a-7,urn:nabu:derge-kangyur:toh3:7.287a.7,97f05813b4a39c32712543f6f02d544770d4d2dcbf6c96c5ea85f85356601c4e,I1KG9133,573,7,partial,,གཉིས་པ་རྫོགས་སྷོ།།།།,གཉིས་པ་རྫོགས་སྷོ།།།
d-toh3-8-216b-7,urn:nabu:derge-kangyur:toh3:8.216b.7,9fd1d0286476ce675baa7f05361576863f75a6f46a1623d40c1644bc1853a5b9,I1KG9134,432,7,near,1,གི་མག་པ་འདིས་ཤེས་པར་འགྱུར་གྱིས།བདག་འདི་ཉིད་དང་ལྷན་ཅིག་རྩེ་བར་བྱ་བ་དང་།དགའ་བ་དང་།དགའ་མགུར་སྤྱད་པ་ཉམས་སུ་མྱང་བར་བྱའོ་སྙམ་ནས་དེས་དེ་ལ་མཚན་མ་བསྟན་ཏོ།།བུད་མེད་ཀྱི་ཡུལ་ནི་དབང་པོ་དག་འཕྲོག་ཅིང་དོན་དུ་གཉེར་འདོད་པར་,གི་མག་པ་འདིས་ཤེས་པར་འགྱུར་གྱིས།བདག་འདི་ཉིད་དང་ལྷན་ཅིག་རྩེ་བར་བྱ་བ་དང་།དགའ་བ་དང་།དགའ་མགུར་སྤྱད་པ་ཉམས་སུ་མྱོང་བར་བྱའོ་སྙམ་ནས་དེས་དེ་ལ་མཚན་མ་བསྟན་ཏོ།།བུད་མེད་ཀྱི་ཡུལ་ནི་དབང་པོ་དག་འཕྲོག་ཅིང་དོན་དུ་གཉེར་འདོད་པར་
d-toh3-8-230a-4,urn:nabu:derge-kangyur:toh3:8.230a.4,17c5cf34053e3130e5461f7f8cfee8d5b9b8e0a186271c7a52b05834537f91f7,I1KG9134,459,4,near,2,ན།།ངའི་ཉན་ཐོས་རྣམས་ཀྱིས་འདུལ་བ་ལ་བསླབ་པའི་གཞི་འདི་ལྟར་གདོན་པར་བྱ་སྟེ།དགེ་སློང་རབ་ཏུ་མང་པོ་ཁྱིམ་རྣམས་སུ་མགྲོན་དུ་བོས་ནས་ཟན་ཟ་བའི་ཚེ་དེ་ན་གལ་ཏེ་དགེ་སློང་མ་ཞིག་འདི་ལ་ནི་བཅའ་བ་བྱིན་ཅིག།འདི་ལ་ནི་འབྲས་ཆན་བྱིན་ཅིག།འདི་ལ་ནི་སྲན་ཚོད་བྱིན་ཅིག།,ནོ་།།ངའི་ཉན་ཐོས་རྣམས་ཀྱིས་འདུལ་བ་ལ་བསླབ་པའི་གཞི་འདི་ལྟར་གདོན་པར་བྱ་སྟེ།དགེ་སློང་རབ་ཏུ་མང་པོ་ཁྱིམ་རྣམས་སུ་མགྲོན་དུ་བོས་ནས་ཟན་ཟ་བའི་ཚེ་དེ་ན་གལ་ཏེ་དགེ་སློང་མ་ཞིག་འདི་ལ་ནི་བཅའ་བ་བྱིན་ཅིག།འདི་ལ་ནི་འབྲས་ཆན་བྱིན་ཅིག།འདི་ལ་ནི་སྲན་ཚོད་བྱིན་ཅིག།
d-toh3-8-269a-6,urn:nabu:derge-kangyur:toh3:8.269a.6,36057b55b65fb7a7e16b151973a2b6c1fc7434d3b7ab0c6cafdcc9cc3145d255,I1KG9134,537,6,partial,,ཆེན་གྱི་ལོཙྪ་བ་བན་དེ་ཀླུའི་རྒྱལ་མཚན་གྱིས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ།འདི་ལ་ཤོ་ལོ་ཀ་ནི་ཉི་ཁྲི་ལྔ་སྟོང་ཡོད།བམ་པོ་ནི་བརྒྱད་བཅུ་རྩ་གསུམ་བྱས་སོ།།།།མང་ག་ལཾ།།།།,ཆེན་གྱི་ལོཙྪ་བ་བན་དེ་ཀླུའི་རྒྱལ་མཚན་གྱིས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ།འདི་ལ་ཤོ་ལོ་ཀ་ནི་ཉི་ཁྲི་ལྔ་སྟོང་ཡོད།བམ་པོ་ནི་བརྒྱད་བཅུ་རྩ་གསུམ་བྱས་སོ།།།།མང་ག་ལཾ།།།
d-toh4-13a-1,urn:nabu:derge-kangyur:toh4:13a.1,5e384e40e19d8a4614928756539858f8867c70ee817dba5c38f781b2c19609c3,I1KG9135,25,1,near,1,སློང་མ་གང་དུས་སུ་སྲ་བརྐྱང་མ་ི་འབྱིན་ན་སྤང་བའི་ལྟུང་བྱེད་དོ།།ཡང་དགེ་སློང་མ་གང་བདག་གི་ཕྱིར་མངོན་ཚན་ཅན་སློང་ན་སྤང་བའི་ལྟུང་བྱེད་དོ།།ཡང་དགེ་སློང་མ་གང་གཞན་གྱི་ཆེད་དུ་རྙེད་པའི་གོས་ཟས་སུ་བྱས་ཏེ་བཟའ་བའི་ཕྱིར་འཇོག་ན་,སློང་མ་གང་དུས་སུ་སྲ་བརྐྱང་མི་འབྱིན་ན་སྤང་བའི་ལྟུང་བྱེད་དོ།།ཡང་དགེ་སློང་མ་གང་བདག་གི་ཕྱིར་མངོན་ཚན་ཅན་སློང་ན་སྤང་བའི་ལྟུང་བྱེད་དོ།།ཡང་དགེ་སློང་མ་གང་གཞན་གྱི་ཆེད་དུ་རྙེད་པའི་གོས་ཟས་སུ་བྱས་ཏེ་བཟའ་བའི་ཕྱིར་འཇོག་ན་
