ID,Gardiner,Subcorpus,Tokens,Docs,Source
U5-bbawgraeberspzt,U5,bbawgraeberspzt,1,1,aes
U5-bbawhistbiospzt,U5,bbawhistbiospzt,11,4,aes
U5-bbawtempelbib,U5,bbawtempelbib,5,4,aes
U5-bbawtotenlit,U5,bbawtotenlit,3,2,aes
U5-sawlit,U5,sawlit,98,41,aes
U5-sawmedizin,U5,sawmedizin,85,30,aes
U5-smaek,U5,smaek,1,1,aes
U5-tuebingerstelen,U5,tuebingerstelen,1,1,aes
U54-all,U54,all,1,1,aes
U54-bbawtempelbib,U54,bbawtempelbib,1,1,aes
U58-all,U58,all,1,1,aes
U58-sawlit,U58,sawlit,1,1,aes
U6-all,U6,all,844,448,aes
U6-bbawamarna,U6,bbawamarna,66,41,aes
U6-bbawgrabinschriften,U6,bbawgrabinschriften,385,278,aes
U6-bbawhistbiospzt,U6,bbawhistbiospzt,36,15,aes
U6-bbawpyramidentexte,U6,bbawpyramidentexte,3,2,aes
U6-bbawtempelbib,U6,bbawtempelbib,14,2,aes
U6-bbawtotenlit,U6,bbawtotenlit,68,7,aes
U6-sawlit,U6,sawlit,238,91,aes
U6-sawmedizin,U6,sawmedizin,24,4,aes
U6-smaek,U6,smaek,2,1,aes
U6-tuebingerstelen,U6,tuebingerstelen,8,7,aes
U68-all,U68,all,1,1,aes
U68-bbawtempelbib,U68,bbawtempelbib,1,1,aes
U7-all,U7,all,1162,311,aes
U7-bbawamarna,U7,bbawamarna,65,45,aes
U7-bbawgrabinschriften,U7,bbawgrabinschriften,15,12,aes
U7-bbawgraeberspzt,U7,bbawgraeberspzt,32,26,aes
U7-bbawhistbiospzt,U7,bbawhistbiospzt,15,4,aes
U7-bbawtempelbib,U7,bbawtempelbib,13,4,aes
U7-bbawtotenlit,U7,bbawtotenlit,134,14,aes
U7-sawlit,U7,sawlit,540,148,aes
U7-sawmedizin,U7,sawmedizin,348,58,aes
U7A-all,U7A,all,11,11,aes
U7A-bbawgrabinschriften,U7A,bbawgrabinschriften,11,11,aes
U8-all,U8,all,9,7,aes
U8-bbawgrabinschriften,U8,bbawgrabinschriften,1,1,aes
U8-sawlit,U8,sawlit,7,5,aes
U8-sawmedizin,U8,sawmedizin,1,1,aes
U9-all,U9,all,182,60,aes
U9-bbawamarna,U9,bbawamarna,7,6,aes
U9-bbawgrabinschriften,U9,bbawgrabinschriften,1,1,aes
U9-bbawhistbiospzt,U9,bbawhistbiospzt,3,1,aes
U9-bbawtempelbib,U9,bbawtempelbib,2,2,aes
U9-sawlit,U9,sawlit,29,17,aes
U9-sawmedizin,U9,sawmedizin,140,33,aes
U91-all,U91,all,2,2,aes
U91-bbawhistbiospzt,U91,bbawhistbiospzt,1,1,aes
U91-sawlit,U91,sawlit,1,1,aes
U92-all,U92,all,1,1,aes
U92-sawlit,U92,sawlit,1,1,aes
U93-all,U93,all,2,1,aes
U93-sawmedizin,U93,sawmedizin,2,1,aes
U97-all,U97,all,3,2,aes
U97-sawlit,U97,sawlit,3,2,aes
US1E31VARA-all,US1E31VARA,all,3,3,aes
US1E31VARA-sawlit,US1E31VARA,sawlit,3,3,aes
US1O124VARA-all,US1O124VARA,all,6,5,aes
US1O124VARA-sawlit,US1O124VARA,sawlit,5,4,aes
US1O124VARA-tuebingerstelen,US1O124VARA,tuebingerstelen,1,1,aes
US248Y1VARB-all,US248Y1VARB,all,157,19,aes
US248Y1VARB-sawlit,US248Y1VARB,sawlit,157,19,aes
US685N1VARA-all,US685N1VARA,all,1,1,aes
US685N1VARA-sawlit,US685N1VARA,sawlit,1,1,aes
V1-all,V1,all,299,98,aes
V1-bbawamarna,V1,bbawamarna,1,1,aes
V1-bbawgrabinschriften,V1,bbawgrabinschriften,26,13,aes
V1-bbawgraeberspzt,V1,bbawgraeberspzt,1,1,aes
V1-bbawhistbiospzt,V1,bbawhistbiospzt,10,3,aes
V1-bbawpyramidentexte,V1,bbawpyramidentexte,8,2,aes
V1-bbawtempelbib,V1,bbawtempelbib,8,4,aes
V1-bbawtotenlit,V1,bbawtotenlit,5,4,aes
V1-sawlit,V1,sawlit,107,41,aes
V1-sawmedizin,V1,sawmedizin,132,28,aes
V1-smaek,V1,smaek,1,1,aes
V10-all,V10,all,81,63,aes
V10-bbawamarna,V10,bbawamarna,71,56,aes
V10-bbawhistbiospzt,V10,bbawhistbiospzt,1,1,aes
V10-bbawtempelbib,V10,bbawtempelbib,2,1,aes
V10-sawlit,V10,sawlit,6,4,aes
V10-sawmedizin,V10,sawmedizin,1,1,aes
V102-all,V102,all,2,1,aes
V102-bbawtotenlit,V102,bbawtotenlit,2,1,aes
V11-all,V11,all,49,24,aes
V11-bbawhistbiospzt,V11,bbawhistbiospzt,1,1,aes
V11-bbawtempelbib,V11,bbawtempelbib,1,1,aes
V11-bbawtotenlit,V11,bbawtotenlit,10,5,aes
V11-sawlit,V11,sawlit,19,10,aes
V11-sawmedizin,V11,sawmedizin,18,7,aes
V110-all,V110,all,1,1,aes
V110-sawmedizin,V110,sawmedizin,1,1,aes
V12-all,V12,all,476,132,aes
V12-bbawamarna,V12,bbawamarna,6,6,aes
V12-bbawgraeberspzt,V12,bbawgraeberspzt,3,3,aes
V12-bbawhistbiospzt,V12,bbawhistbiospzt,8,3,aes
V12-bbawtempelbib,V12,bbawtempelbib,67,9,aes
V12-bbawtotenlit,V12,bbawtotenlit,98,16,aes
V12-sawlit,V12,sawlit,149,56,aes
V12-sawmedizin,V12,sawmedizin,138,36,aes
V12-smaek,V12,smaek,2,2,aes
V12-tuebingerstelen,V12,tuebingerstelen,5,1,aes
V13-all,V13,all,1345,536,aes
V13-bbawamarna,V13,bbawamarna,105,55,aes
V13-bbawgrabinschriften,V13,bbawgrabinschriften,462,233,aes
V13-bbawgraeberspzt,V13,bbawgraeberspzt,33,24,aes
V13-bbawhistbiospzt,V13,bbawhistbiospzt,72,14,aes
V13-bbawpyramidentexte,V13,bbawpyramidentexte,9,2,aes
V13-bbawtempelbib,V13,bbawtempelbib,16,6,aes
V13-bbawtotenlit,V13,bbawtotenlit,24,10,aes
V13-sawlit,V13,sawlit,543,162,aes
V13-sawmedizin,V13,sawmedizin,53,22,aes
V13-smaek,V13,smaek,3,3,aes
V13-tuebingerstelen,V13,tuebingerstelen,25,5,aes
V130-all,V130,all,2,1,aes
V130-bbawamarna,V130,bbawamarna,2,1,aes
V13A-all,V13A,all,1,1,aes
V13A-sawlit,V13A,sawlit,1,1,aes
V14-all,V14,all,332,97,aes
V14-bbawamarna,V14,bbawamarna,6,4,aes
V14-bbawgraeberspzt,V14,bbawgraeberspzt,45,22,aes
V14-bbawhistbiospzt,V14,bbawhistbiospzt,9,2,aes
V14-bbawtempelbib,V14,bbawtempelbib,7,3,aes
V14-bbawtotenlit,V14,bbawtotenlit,55,11,aes
V14-sawlit,V14,sawlit,135,33,aes
V14-sawmedizin,V14,sawmedizin,75,22,aes
V15-all,V15,all,172,81,aes
V15-bbawamarna,V15,bbawamarna,1,1,aes
V15-bbawgrabinschriften,V15,bbawgrabinschriften,7,6,aes
V15-bbawgraeberspzt,V15,bbawgraeberspzt,2,2,aes
V15-bbawhistbiospzt,V15,bbawhistbiospzt,13,5,aes
V15-bbawpyramidentexte,V15,bbawpyramidentexte,2,2,aes
V15-bbawtempelbib,V15,bbawtempelbib,12,6,aes
V15-bbawtotenlit,V15,bbawtotenlit,12,6,aes
V15-sawlit,V15,sawlit,99,39,aes
V15-sawmedizin,V15,sawmedizin,24,14,aes
V16-all,V16,all,53,45,aes
V16-bbawgrabinschriften,V16,bbawgrabinschriften,29,25,aes
V16-bbawhistbiospzt,V16,bbawhistbiospzt,3,3,aes
V16-bbawpyramidentexte,V16,bbawpyramidentexte,1,1,aes
V16-bbawtempelbib,V16,bbawtempelbib,3,1,aes
V16-bbawtotenlit,V16,bbawtotenlit,1,1,aes
V16-sawlit,V16,sawlit,15,13,aes
V16-tuebingerstelen,V16,tuebingerstelen,1,1,aes
V16A-all,V16A,all,10,6,aes
V16A-sawlit,V16A,sawlit,10,6,aes
V17-all,V17,all,227,60,aes
V17-bbawamarna,V17,bbawamarna,7,4,aes
V17-bbawgrabinschriften,V17,bbawgrabinschriften,2,2,aes
V17-bbawgraeberspzt,V17,bbawgraeberspzt,1,1,aes
V17-bbawhistbiospzt,V17,bbawhistbiospzt,1,1,aes
V17-bbawtempelbib,V17,bbawtempelbib,23,6,aes
V17-bbawtotenlit,V17,bbawtotenlit,114,16,aes
V17-sawlit,V17,sawlit,19,11,aes
V17-sawmedizin,V17,sawmedizin,57,16,aes
V17-tuebingerstelen,V17,tuebingerstelen,3,3,aes
V18-all,V18,all,3,3,aes
V18-bbawgrabinschriften,V18,bbawgrabinschriften,1,1,aes
V18-bbawhistbiospzt,V18,bbawhistbiospzt,2,2,aes
V19-all,V19,all,98,61,aes
V19-bbawamarna,V19,bbawamarna,13,10,aes
V19-bbawgrabinschriften,V19,bbawgrabinschriften,9,9,aes
V19-bbawhistbiospzt,V19,bbawhistbiospzt,1,1,aes
V19-bbawtempelbib,V19,bbawtempelbib,9,5,aes
V19-bbawtotenlit,V19,bbawtotenlit,12,5,aes
V19-sawlit,V19,sawlit,45,25,aes
V19-sawmedizin,V19,sawmedizin,9,6,aes
V2-all,V2,all,116,66,aes
V2-bbawamarna,V2,bbawamarna,11,9,aes
V2-bbawhistbiospzt,V2,bbawhistbiospzt,10,3,aes
V2-bbawtempelbib,V2,bbawtempelbib,3,3,aes
V2-bbawtotenlit,V2,bbawtotenlit,13,8,aes
V2-sawlit,V2,sawlit,58,36,aes
V2-sawmedizin,V2,sawmedizin,21,7,aes
V20-all,V20,all,818,163,aes
V20-bbawamarna,V20,bbawamarna,73,21,aes
V20-bbawgrabinschriften,V20,bbawgrabinschriften,17,16,aes
V20-bbawhistbiospzt,V20,bbawhistbiospzt,63,7,aes
V20-bbawtempelbib,V20,bbawtempelbib,33,7,aes
V20-bbawtotenlit,V20,bbawtotenlit,69,13,aes
V20-sawlit,V20,sawlit,148,66,aes
V20-sawmedizin,V20,sawmedizin,407,30,aes
V20-smaek,V20,smaek,6,2,aes
V20-tuebingerstelen,V20,tuebingerstelen,2,1,aes
V202-all,V202,all,1,1,aes
V202-bbawgrabinschriften,V202,bbawgrabinschriften,1,1,aes
V205-all,V205,all,9,4,aes
V205-bbawgrabinschriften,V205,bbawgrabinschriften,9,4,aes
V20H-all,V20H,all,12,12,aes
V20H-bbawgrabinschriften,V20H,bbawgrabinschriften,9,9,aes
V20H-bbawtempelbib,V20H,bbawtempelbib,2,2,aes
V20H-sawlit,V20H,sawlit,1,1,aes
V20h-all,V20h,all,9,8,aes
V20h-sawlit,V20h,sawlit,7,7,aes
V20h-sawmedizin,V20h,sawmedizin,2,1,aes
V21-all,V21,all,5,4,aes
V21-sawlit,V21,sawlit,3,2,aes
V21-sawmedizin,V21,sawmedizin,2,2,aes
V21A-all,V21A,all,4,3,aes
V21A-bbawhistbiospzt,V21A,bbawhistbiospzt,2,1,aes
V21A-bbawtempelbib,V21A,bbawtempelbib,1,1,aes
V21A-bbawtotenlit,V21A,bbawtotenlit,1,1,aes
V22-all,V22,all,645,226,aes
V22-bbawamarna,V22,bbawamarna,57,25,aes
V22-bbawgrabinschriften,V22,bbawgrabinschriften,19,18,aes
V22-bbawgraeberspzt,V22,bbawgraeberspzt,2,2,aes
V22-bbawhistbiospzt,V22,bbawhistbiospzt,22,6,aes
V22-bbawpyramidentexte,V22,bbawpyramidentexte,4,2,aes
V22-bbawtempelbib,V22,bbawtempelbib,45,7,aes
V22-bbawtotenlit,V22,bbawtotenlit,85,14,aes
V22-sawlit,V22,sawlit,223,97,aes
V22-sawmedizin,V22,sawmedizin,184,51,aes
V22-smaek,V22,smaek,1,1,aes
V22-tuebingerstelen,V22,tuebingerstelen,3,3,aes
V23-all,V23,all,27,27,aes
V23-bbawamarna,V23,bbawamarna,3,3,aes
V23-bbawgrabinschriften,V23,bbawgrabinschriften,20,20,aes
V23-bbawgraeberspzt,V23,bbawgraeberspzt,3,3,aes
V23-bbawtotenlit,V23,bbawtotenlit,1,1,aes
V23A-all,V23A,all,33,17,aes
V23A-bbawamarna,V23A,bbawamarna,15,11,aes
V23A-bbawgrabinschriften,V23A,bbawgrabinschriften,2,1,aes
V23A-bbawhistbiospzt,V23A,bbawhistbiospzt,3,1,aes
V23A-bbawtempelbib,V23A,bbawtempelbib,11,2,aes
V23A-bbawtotenlit,V23A,bbawtotenlit,2,2,aes
V24-all,V24,all,223,104,aes
V24-bbawamarna,V24,bbawamarna,6,4,aes
V24-bbawgrabinschriften,V24,bbawgrabinschriften,27,26,aes
V24-bbawhistbiospzt,V24,bbawhistbiospzt,1,1,aes
V24-bbawtempelbib,V24,bbawtempelbib,7,4,aes
V24-bbawtotenlit,V24,bbawtotenlit,2,1,aes
V24-sawlit,V24,sawlit,140,57,aes
V24-sawmedizin,V24,sawmedizin,40,11,aes
V25-all,V25,all,330,74,aes
V25-bbawamarna,V25,bbawamarna,133,23,aes
V25-bbawgrabinschriften,V25,bbawgrabinschriften,2,1,aes
V25-bbawhistbiospzt,V25,bbawhistbiospzt,32,9,aes
V25-bbawtempelbib,V25,bbawtempelbib,16,6,aes
V25-bbawtotenlit,V25,bbawtotenlit,48,9,aes
V25-sawlit,V25,sawlit,37,17,aes
V25-sawmedizin,V25,sawmedizin,59,7,aes
V25-smaek,V25,smaek,1,1,aes
V25-tuebingerstelen,V25,tuebingerstelen,2,1,aes
V26-all,V26,all,193,69,aes
V26-bbawamarna,V26,bbawamarna,1,1,aes
V26-bbawgrabinschriften,V26,bbawgrabinschriften,2,2,aes
V26-bbawhistbiospzt,V26,bbawhistbiospzt,2,1,aes
V26-bbawtempelbib,V26,bbawtempelbib,6,3,aes
V26-bbawtotenlit,V26,bbawtotenlit,7,3,aes
V26-sawlit,V26,sawlit,35,26,aes
V26-sawmedizin,V26,sawmedizin,140,33,aes
V27-all,V27,all,16,12,aes
V27-bbawgrabinschriften,V27,bbawgrabinschriften,4,4,aes
V27-sawlit,V27,sawlit,8,7,aes
V27-sawmedizin,V27,sawmedizin,4,1,aes
V28-all,V28,all,8605,1170,aes
V28-bbawamarna,V28,bbawamarna,1038,252,aes
V28-bbawgrabinschriften,V28,bbawgrabinschriften,930,463,aes
V28-bbawgraeberspzt,V28,bbawgraeberspzt,103,50,aes
V28-bbawhistbiospzt,V28,bbawhistbiospzt,206,13,aes
V28-bbawpyramidentexte,V28,bbawpyramidentexte,34,2,aes
V28-bbawtempelbib,V28,bbawtempelbib,473,11,aes
V28-bbawtotenlit,V28,bbawtotenlit,1192,18,aes
V28-sawlit,V28,sawlit,2421,247,aes
V28-sawmedizin,V28,sawmedizin,2164,96,aes
V28-smaek,V28,smaek,11,4,aes
V28-tuebingerstelen,V28,tuebingerstelen,33,14,aes
V28A-all,V28A,all,11,7,aes
V28A-sawlit,V28A,sawlit,3,3,aes
V28A-tuebingerstelen,V28A,tuebingerstelen,8,4,aes
V28B-all,V28B,all,3,2,aes
V28B-sawlit,V28B,sawlit,3,2,aes
V28C-all,V28C,all,25,9,aes
V28C-sawlit,V28C,sawlit,21,7,aes
V28C-tuebingerstelen,V28C,tuebingerstelen,4,2,aes
V28E-all,V28E,all,1,1,aes
V28E-bbawhistbiospzt,V28E,bbawhistbiospzt,1,1,aes
V28_-all,V28_,all,3,3,aes
V28_-sawlit,V28_,sawlit,1,1,aes
V28_-sawmedizin,V28_,sawmedizin,2,2,aes
V29-all,V29,all,311,152,aes
V29-bbawamarna,V29,bbawamarna,28,17,aes
V29-bbawgrabinschriften,V29,bbawgrabinschriften,21,19,aes
V29-bbawgraeberspzt,V29,bbawgraeberspzt,3,3,aes
V29-bbawhistbiospzt,V29,bbawhistbiospzt,18,9,aes
V29-bbawtempelbib,V29,bbawtempelbib,18,5,aes
V29-bbawtotenlit,V29,bbawtotenlit,37,8,aes
V29-sawlit,V29,sawlit,150,72,aes
V29-sawmedizin,V29,sawmedizin,33,17,aes
V29-tuebingerstelen,V29,tuebingerstelen,3,2,aes
V29A-all,V29A,all,6,5,aes
V29A-bbawgrabinschriften,V29A,bbawgrabinschriften,1,1,aes
V29A-sawlit,V29A,sawlit,5,4,aes
V2B-all,V2B,all,1,1,aes
V2B-bbawamarna,V2B,bbawamarna,1,1,aes
V30-all,V30,all,6276,1233,aes
V30-bbawamarna,V30,bbawamarna,1259,282,aes
V30-bbawgrabinschriften,V30,bbawgrabinschriften,938,502,aes
V30-bbawgraeberspzt,V30,bbawgraeberspzt,65,39,aes
V30-bbawhistbiospzt,V30,bbawhistbiospzt,269,44,aes
V30-bbawpyramidentexte,V30,bbawpyramidentexte,18,2,aes
V30-bbawtempelbib,V30,bbawtempelbib,238,11,aes
V30-bbawtotenlit,V30,bbawtotenlit,797,18,aes
V30-sawlit,V30,sawlit,2075,247,aes
V30-sawmedizin,V30,sawmedizin,467,61,aes
V30-smaek,V30,smaek,12,6,aes
V30-tuebingerstelen,V30,tuebingerstelen,138,21,aes
V30_-all,V30_,all,1,1,aes
V30_-sawlit,V30_,sawlit,1,1,aes
V31-all,V31,all,7256,753,aes
V31-bbawamarna,V31,bbawamarna,934,167,aes
V31-bbawgrabinschriften,V31,bbawgrabinschriften,391,274,aes
V31-bbawgraeberspzt,V31,bbawgraeberspzt,169,42,aes
V31-bbawhistbiospzt,V31,bbawhistbiospzt,281,24,aes
V31-bbawpyramidentexte,V31,bbawpyramidentexte,18,2,aes
V31-bbawtempelbib,V31,bbawtempelbib,457,11,aes
V31-bbawtotenlit,V31,bbawtotenlit,3782,18,aes
V31-sawlit,V31,sawlit,1085,171,aes
V31-sawmedizin,V31,sawmedizin,103,27,aes
V31-smaek,V31,smaek,13,3,aes
V31-tuebingerstelen,V31,tuebingerstelen,23,14,aes
V31A-all,V31A,all,5659,209,aes
V31A-bbawhistbiospzt,V31A,bbawhistbiospzt,1,1,aes
V31A-sawlit,V31A,sawlit,2955,118,aes
V31A-sawmedizin,V31A,sawmedizin,2703,90,aes
V31Aa-all,V31Aa,all,1,1,aes
V31Aa-sawlit,V31Aa,sawlit,1,1,aes
V32-all,V32,all,24,18,aes
V32-bbawamarna,V32,bbawamarna,1,1,aes
V32-bbawgrabinschriften,V32,bbawgrabinschriften,2,1,aes
V32-sawlit,V32,sawlit,14,11,aes
V32-sawmedizin,V32,sawmedizin,7,5,aes
V32A-all,V32A,all,5,1,aes
V32A-bbawgrabinschriften,V32A,bbawgrabinschriften,5,1,aes
V32B-all,V32B,all,6,4,aes
V32B-sawlit,V32B,sawlit,6,4,aes
V33-all,V33,all,132,78,aes
V33-bbawamarna,V33,bbawamarna,1,1,aes
V33-bbawgrabinschriften,V33,bbawgrabinschriften,63,33,aes
V33-bbawgraeberspzt,V33,bbawgraeberspzt,1,1,aes
V33-bbawhistbiospzt,V33,bbawhistbiospzt,2,2,aes
V33-bbawtempelbib,V33,bbawtempelbib,10,4,aes
V33-bbawtotenlit,V33,bbawtotenlit,11,3,aes
V33-sawlit,V33,sawlit,34,26,aes
V33-sawmedizin,V33,sawmedizin,10,8,aes
V34-all,V34,all,1,1,aes
V34-bbawgrabinschriften,V34,bbawgrabinschriften,1,1,aes
V35-all,V35,all,15,10,aes
V35-bbawgrabinschriften,V35,bbawgrabinschriften,15,10,aes
V36-all,V36,all,36,25,aes
V36-bbawamarna,V36,bbawamarna,2,2,aes
V36-bbawgraeberspzt,V36,bbawgraeberspzt,1,1,aes
V36-bbawhistbiospzt,V36,bbawhistbiospzt,1,1,aes
V36-bbawtempelbib,V36,bbawtempelbib,2,2,aes
V36-bbawtotenlit,V36,bbawtotenlit,8,5,aes
V36-sawlit,V36,sawlit,22,14,aes
V36A-all,V36A,all,3,1,aes
V36A-bbawhistbiospzt,V36A,bbawhistbiospzt,3,1,aes
V36B-all,V36B,all,1,1,aes
V36B-bbawhistbiospzt,V36B,bbawhistbiospzt,1,1,aes
V36G-all,V36G,all,6,3,aes
V36G-bbawamarna,V36G,bbawamarna,1,1,aes
V36G-bbawtotenlit,V36G,bbawtotenlit,5,2,aes
V37-all,V37,all,26,16,aes
V37-bbawgrabinschriften,V37,bbawgrabinschriften,1,1,aes
V37-bbawtotenlit,V37,bbawtotenlit,2,2,aes
V37-sawlit,V37,sawlit,13,8,aes
V37-sawmedizin,V37,sawmedizin,10,5,aes
V38-all,V38,all,15,7,aes
V38-bbawgrabinschriften,V38,bbawgrabinschriften,15,7,aes
V4-all,V4,all,912,402,aes
V4-bbawamarna,V4,bbawamarna,18,14,aes
V4-bbawgrabinschriften,V4,bbawgrabinschriften,267,211,aes
V4-bbawgraeberspzt,V4,bbawgraeberspzt,11,8,aes
V4-bbawhistbiospzt,V4,bbawhistbiospzt,33,5,aes
V4-bbawpyramidentexte,V4,bbawpyramidentexte,6,2,aes
V4-bbawtempelbib,V4,bbawtempelbib,21,7,aes
V4-bbawtotenlit,V4,bbawtotenlit,103,13,aes
V4-sawlit,V4,sawlit,313,103,aes
V4-sawmedizin,V4,sawmedizin,140,39,aes
V46-all,V46,all,27,7,aes
V46-bbawtempelbib,V46,bbawtempelbib,1,1,aes
V46-bbawtotenlit,V46,bbawtotenlit,26,6,aes
V47-all,V47,all,1,1,aes
V47-bbawtempelbib,V47,bbawtempelbib,1,1,aes
V48-all,V48,all,4,4,aes
V48-bbawgrabinschriften,V48,bbawgrabinschriften,1,1,aes
V48-sawlit,V48,sawlit,3,3,aes
V49-all,V49,all,70,16,aes
V49-bbawtempelbib,V49,bbawtempelbib,4,2,aes
V49-bbawtotenlit,V49,bbawtotenlit,20,5,aes
V49-sawlit,V49,sawlit,13,3,aes
V49-sawmedizin,V49,sawmedizin,33,6,aes
V49A-all,V49A,all,208,59,aes
V49A-bbawtempelbib,V49A,bbawtempelbib,37,7,aes
V49A-bbawtotenlit,V49A,bbawtotenlit,36,7,aes
V49A-sawlit,V49A,sawlit,30,14,aes
V49A-sawmedizin,V49A,sawmedizin,105,31,aes
V5-all,V5,all,20,14,aes
V5-bbawamarna,V5,bbawamarna,11,8,aes
V5-bbawtotenlit,V5,bbawtotenlit,5,2,aes
V5-sawlit,V5,sawlit,3,3,aes
V5-sawmedizin,V5,sawmedizin,1,1,aes
V5A-all,V5A,all,3,3,aes
V5A-bbawtempelbib,V5A,bbawtempelbib,1,1,aes
V5A-sawlit,V5A,sawlit,1,1,aes
V5A-sawmedizin,V5A,sawmedizin,1,1,aes
V6-all,V6,all,763,244,aes
V6-bbawamarna,V6,bbawamarna,10,5,aes
V6-bbawgrabinschriften,V6,bbawgrabinschriften,81,78,aes
V6-bbawgraeberspzt,V6,bbawgraeberspzt,3,3,aes
V6-bbawhistbiospzt,V6,bbawhistbiospzt,14,1,aes
V6-bbawtempelbib,V6,bbawtempelbib,54,10,aes
V6-bbawtotenlit,V6,bbawtotenlit,200,11,aes
V6-sawlit,V6,sawlit,268,91,aes
V6-sawmedizin,V6,sawmedizin,125,37,aes
V6-tuebingerstelen,V6,tuebingerstelen,8,8,aes
V60-all,V60,all,2,1,aes
V60-bbawgrabinschriften,V60,bbawgrabinschriften,2,1,aes
V65A-all,V65A,all,1,1,aes
V65A-bbawamarna,V65A,bbawamarna,1,1,aes
V6A-all,V6A,all,1,1,aes
V6A-bbawgrabinschriften,V6A,bbawgrabinschriften,1,1,aes
V7-all,V7,all,355,182,aes
V7-bbawamarna,V7,bbawamarna,85,65,aes
V7-bbawgrabinschriften,V7,bbawgrabinschriften,47,34,aes
V7-bbawgraeberspzt,V7,bbawgraeberspzt,11,5,aes
V7-bbawhistbiospzt,V7,bbawhistbiospzt,6,2,aes
V7-bbawtempelbib,V7,bbawtempelbib,1,1,aes
V7-bbawtotenlit,V7,bbawtotenlit,2,2,aes
V7-sawlit,V7,sawlit,113,50,aes
V7-sawmedizin,V7,sawmedizin,87,20,aes
V7-smaek,V7,smaek,1,1,aes
V7-tuebingerstelen,V7,tuebingerstelen,2,2,aes
V71-all,V71,all,3,2,aes
V71-sawlit,V71,sawlit,3,2,aes
V8-all,V8,all,5,5,aes
V8-bbawamarna,V8,bbawamarna,2,2,aes
V8-sawlit,V8,sawlit,1,1,aes
V8-tuebingerstelen,V8,tuebingerstelen,2,2,aes
V81-all,V81,all,2,2,aes
V81-bbawtempelbib,V81,bbawtempelbib,1,1,aes
V81-sawlit,V81,sawlit,1,1,aes
V84-all,V84,all,9,2,aes
V84-bbawhistbiospzt,V84,bbawhistbiospzt,7,1,aes
V84-sawlit,V84,sawlit,2,1,aes
V87-all,V87,all,1,1,aes
V87-bbawtempelbib,V87,bbawtempelbib,1,1,aes
V9-all,V9,all,18,11,aes
V9-bbawamarna,V9,bbawamarna,1,1,aes
V9-bbawhistbiospzt,V9,bbawhistbiospzt,2,2,aes
V9-bbawtempelbib,V9,bbawtempelbib,6,3,aes
V9-bbawtotenlit,V9,bbawtotenlit,8,4,aes
V9-sawmedizin,V9,sawmedizin,1,1,aes
V90-all,V90,all,1,1,aes
V90-sawlit,V90,sawlit,1,1,aes
V91-all,V91,all,1,1,aes
V91-bbawamarna,V91,bbawamarna,1,1,aes
V97-all,V97,all,13,6,aes
V97-bbawgrabinschriften,V97,bbawgrabinschriften,13,6,aes
W1-all,W1,all,74,37,aes
W1-bbawgrabinschriften,W1,bbawgrabinschriften,11,4,aes
W1-bbawgraeberspzt,W1,bbawgraeberspzt,2,2,aes
W1-bbawhistbiospzt,W1,bbawhistbiospzt,2,1,aes
W1-bbawtempelbib,W1,bbawtempelbib,1,1,aes
W1-bbawtotenlit,W1,bbawtotenlit,2,1,aes
W1-sawlit,W1,sawlit,13,13,aes
W1-sawmedizin,W1,sawmedizin,36,9,aes
W1-tuebingerstelen,W1,tuebingerstelen,7,6,aes
W10-all,W10,all,882,156,aes
W10-bbawamarna,W10,bbawamarna,29,20,aes
W10-bbawgrabinschriften,W10,bbawgrabinschriften,705,58,aes
W10-bbawgraeberspzt,W10,bbawgraeberspzt,2,2,aes
W10-bbawhistbiospzt,W10,bbawhistbiospzt,11,8,aes
W10-bbawpyramidentexte,W10,bbawpyramidentexte,1,1,aes
W10-bbawtempelbib,W10,bbawtempelbib,9,5,aes
W10-bbawtotenlit,W10,bbawtotenlit,29,7,aes
W10-sawlit,W10,sawlit,67,39,aes
W10-sawmedizin,W10,sawmedizin,21,10,aes
W10-smaek,W10,smaek,1,1,aes
W10-tuebingerstelen,W10,tuebingerstelen,7,5,aes
W109-all,W109,all,2,2,aes
W109-bbawgrabinschriften,W109,bbawgrabinschriften,1,1,aes
W109-sawlit,W109,sawlit,1,1,aes
W10A-all,W10A,all,4,4,aes
W10A-bbawgrabinschriften,W10A,bbawgrabinschriften,4,4,aes
W10B-all,W10B,all,12,6,aes
W10B-bbawgrabinschriften,W10B,bbawgrabinschriften,7,4,aes
W10B-bbawhistbiospzt,W10B,bbawhistbiospzt,5,2,aes
W10S-all,W10S,all,1,1,aes
W10S-bbawgrabinschriften,W10S,bbawgrabinschriften,1,1,aes
W11-all,W11,all,1523,389,aes
W11-bbawamarna,W11,bbawamarna,27,15,aes
W11-bbawgrabinschriften,W11,bbawgrabinschriften,162,127,aes
W11-bbawgraeberspzt,W11,bbawgraeberspzt,20,14,aes
W11-bbawhistbiospzt,W11,bbawhistbiospzt,55,14,aes
W11-bbawpyramidentexte,W11,bbawpyramidentexte,5,2,aes
W11-bbawtempelbib,W11,bbawtempelbib,54,9,aes
W11-bbawtotenlit,W11,bbawtotenlit,218,15,aes
W11-sawlit,W11,sawlit,569,129,aes
W11-sawmedizin,W11,sawmedizin,409,61,aes
W11-smaek,W11,smaek,4,3,aes
W113-all,W113,all,1,1,aes
W113-bbawgrabinschriften,W113,bbawgrabinschriften,1,1,aes
W117-all,W117,all,1,1,aes
